Index,feature_id,mz,rt,TIC,charge,status
166,661.0,1011.2023,498.629,550300.0,-1.0,singleton
167,665.0,315.2541,246.07,93200.0,-1.0,singleton
168,676.0,313.0794,401.338,151300.0,-1.0,singleton
169,677.0,165.0397,472.301,89400.0,-1.0,singleton
170,689.0,365.2332,289.338,70130000.0,-1.0,singleton
171,698.0,457.1881,283.479,313700000.0,-1.0,singleton
172,706.0,401.2539,318.263,161500000.0,-1.0,fragment
173,707.0,803.5161,318.381,130600000.0,-1.0,precursor
174,708.0,387.2389,298.034,11699000.0,-1.0,fragment
175,710.0,501.1794,320.016,2919000.0,-1.0,singleton
176,711.0,683.1722,448.038,3836000.0,-1.0,precursor
177,712.0,307.2281,318.381,484700.0,-1.0,fragment
178,713.0,825.4976,321.532,2216600.0,-1.0,precursor
179,716.0,283.2277,316.787,159100.0,-1.0,singleton
180,717.0,297.2444,292.223,843000.0,-1.0,singleton
181,719.0,639.1277,447.959,482700.0,-1.0,precursor
182,720.0,404.2619,318.381,648500.0,1.0,singleton
183,723.0,856.4272,318.263,561400.0,-1.0,singleton
184,724.0,253.2537,297.894,271300.0,-1.0,singleton
185,725.0,415.2701,350.685,525800.0,-1.0,singleton
186,726.0,868.4279,318.263,662400.0,-1.0,singleton
187,727.0,369.229,308.758,389600.0,1.0,fragment
188,730.0,174.955,539.817,706300.0,1.0,fragment
189,731.0,469.2424,323.506,505500.0,-1.0,precursor
190,732.0,253.2525,318.263,112800.0,-1.0,singleton
191,734.0,418.2889,350.685,324300.0,-1.0,singleton
192,735.0,507.1224,382.376,2665000.0,-1.0,singleton
193,736.0,311.2593,320.222,242200.0,-1.0,singleton
194,737.0,339.2541,318.263,240300.0,1.0,fragment
195,738.0,486.1556,298.118,195800.0,-1.0,singleton
196,740.0,456.1817,326.868,277200.0,-1.0,singleton
197,743.0,187.0967,105.018,318700.0,-1.0,singleton
198,745.0,455.2262,298.118,269600.0,-1.0,precursor
199,746.0,789.1433,445.547,180400.0,-1.0,singleton
200,747.0,885.4304,318.263,404100.0,-1.0,singleton
201,748.0,500.1704,326.868,298400.0,1.0,singleton
202,749.0,499.1854,321.532,236400.0,1.0,singleton
203,750.0,243.1598,189.894,244300.0,1.0,singleton
204,751.0,789.1455,457.08,430700.0,-1.0,singleton
205,754.0,144.9222,337.081,967900.0,-1.0,singleton
206,756.0,145.0121,321.532,39900.0,1.0,singleton
207,758.0,441.1578,298.118,209400.0,-1.0,singleton
208,759.0,484.1765,333.408,132900.0,-1.0,singleton
209,761.0,311.2228,298.118,143500.0,1.0,singleton
210,762.0,321.241,298.923,85600.0,-1.0,singleton
211,763.0,146.9376,2.266,542600.0,1.0,fragment
212,765.0,471.2034,376.726,102800.0,-1.0,singleton
213,766.0,415.2342,198.803,94100.0,-1.0,singleton
214,767.0,789.1454,432.344,524400.0,-1.0,singleton
215,768.0,429.2857,355.834,93100.0,-1.0,singleton
216,769.0,424.1565,299.59,99500.0,-1.0,singleton
217,771.0,285.9087,522.017,142800.0,-1.0,singleton
218,772.0,239.903,20.832,70500.0,-1.0,singleton
219,773.0,461.2761,283.552,151900.0,-1.0,singleton
220,774.0,173.0811,82.796,104300.0,1.0,singleton
221,775.0,471.191,298.118,110500.0,-1.0,singleton
222,776.0,357.2652,342.391,105200.0,-1.0,singleton
223,778.0,146.9375,77.359,251500.0,1.0,singleton
224,779.0,431.2297,181.677,103800.0,-1.0,singleton
225,781.0,471.2031,398.143,52000.0,-1.0,singleton
226,782.0,271.2276,335.674,77100.0,-1.0,singleton
227,783.0,417.2496,211.464,69500.0,-1.0,singleton
228,784.0,178.9772,15.404,142800.0,-1.0,singleton
229,786.0,343.2494,307.778,15450000.0,1.0,singleton
230,787.0,315.1815,187.764,112200.0,-1.0,singleton
231,788.0,152.9776,10.051,176300.0,1.0,singleton
232,790.0,320.8862,3.253,121100.0,-1.0,precursor
233,791.0,192.9975,323.422,117200.0,-1.0,singleton
234,792.0,671.0999,432.45,270500.0,-1.0,singleton
235,793.0,215.1283,149.22,87400.0,-1.0,singleton
236,795.0,295.2282,344.538,50400.0,1.0,singleton
237,799.0,367.2489,378.828,285300.0,-1.0,singleton
238,800.0,299.2232,296.522,105000000.0,-1.0,singleton
239,801.0,1025.1622,446.414,279800.0,-1.0,singleton
240,802.0,258.9163,2.909,148800.0,-1.0,singleton
241,803.0,803.1064,435.386,144300.0,-1.0,singleton
242,806.0,397.167,297.869,284600.0,-1.0,singleton
243,809.0,343.0834,323.308,726000.0,-1.0,singleton
244,811.0,333.0985,196.094,16712000.0,-1.0,singleton
245,812.0,875.146,451.344,136800.0,-1.0,singleton
246,813.0,255.2328,296.617,352300.0,-1.0,singleton
247,814.0,285.2436,337.378,62100.0,-1.0,singleton
248,815.0,313.2753,357.622,129100.0,-1.0,singleton
249,816.0,299.2598,353.689,140400.0,-1.0,singleton
250,817.0,341.3062,391.457,243700.0,-1.0,singleton
251,818.0,297.2443,356.53,266800.0,-1.0,singleton
252,819.0,243.1968,291.25,119900.0,1.0,singleton
253,820.0,327.2548,349.363,1955000.0,-1.0,singleton
254,822.0,401.2188,198.274,242500.0,-1.0,singleton
255,823.0,383.2085,283.166,82500.0,-1.0,singleton
256,824.0,299.9193,420.36,153300.0,-1.0,singleton
257,825.0,313.2393,283.823,172300.0,1.0,singleton
