Index,node_1,node_2,matched_peaks,total_peaks,matching_score,rt_gap,mz_gap,status,Fragnotation,All_annotations
145,134,134,,,,0.0,0.0,singleton,,0.0
146,135,135,,,,0.0,0.0,singleton,,0.0
147,137,137,,,,0.0,0.0,singleton,,0.0
148,138,138,,,,0.0,0.0,singleton,,0.0
149,141,141,,,,0.0,0.0,singleton,,0.0
150,143,143,,,,0.0,0.0,singleton,,0.0
151,144,144,,,,0.0,0.0,singleton,,0.0
152,146,146,,,,0.0,0.0,singleton,,0.0
153,148,148,,,,0.0,0.0,singleton,,0.0
154,149,149,,,,0.0,0.0,singleton,,0.0
155,152,152,,,,0.0,0.0,singleton,,0.0
156,154,154,,,,0.0,0.0,singleton,,0.0
157,156,156,,,,0.0,0.0,singleton,,0.0
158,157,157,,,,0.0,0.0,singleton,,0.0
159,158,158,,,,0.0,0.0,singleton,,0.0
160,159,159,,,,0.0,0.0,singleton,,0.0
161,161,161,,,,0.0,0.0,singleton,,0.0
162,162,162,,,,0.0,0.0,singleton,,0.0
163,163,163,,,,0.0,0.0,singleton,,0.0
164,164,164,,,,0.0,0.0,singleton,,0.0
165,165,165,,,,0.0,0.0,singleton,,0.0
166,166,166,,,,0.0,0.0,singleton,,0.0
167,167,167,,,,0.0,0.0,singleton,,0.0
168,169,169,,,,0.0,0.0,singleton,,0.0
169,170,170,,,,0.0,0.0,singleton,,0.0
170,171,171,,,,0.0,0.0,singleton,,0.0
171,172,172,,,,0.0,0.0,singleton,,0.0
172,173,173,,,,0.0,0.0,singleton,,0.0
173,174,174,,,,0.0,0.0,singleton,,0.0
174,175,175,,,,0.0,0.0,singleton,,0.0
175,176,176,,,,0.0,0.0,singleton,,0.0
176,177,177,,,,0.0,0.0,singleton,,0.0
177,178,178,,,,0.0,0.0,singleton,,0.0
178,179,179,,,,0.0,0.0,singleton,,0.0
179,181,181,,,,0.0,0.0,singleton,,0.0
180,183,183,,,,0.0,0.0,singleton,,0.0
181,184,184,,,,0.0,0.0,singleton,,0.0
