Index,node_1,node_2,matched_peaks,total_peaks,matching_score,rt_gap,mz_gap,status,Fragnotation,All_annotations
237,234,234,,,,0.0,0.0,singleton,,0.0
238,236,236,,,,0.0,0.0,singleton,,0.0
239,237,237,,,,0.0,0.0,singleton,,0.0
240,239,239,,,,0.0,0.0,singleton,,0.0
241,241,241,,,,0.0,0.0,singleton,,0.0
242,243,243,,,,0.0,0.0,singleton,,0.0
243,244,244,,,,0.0,0.0,singleton,,0.0
244,247,247,,,,0.0,0.0,singleton,,0.0
245,248,248,,,,0.0,0.0,singleton,,0.0
246,249,249,,,,0.0,0.0,singleton,,0.0
247,252,252,,,,0.0,0.0,singleton,,0.0
248,254,254,,,,0.0,0.0,singleton,,0.0
249,255,255,,,,0.0,0.0,singleton,,0.0
250,256,256,,,,0.0,0.0,singleton,,0.0
251,258,258,,,,0.0,0.0,singleton,,0.0
252,259,259,,,,0.0,0.0,singleton,,0.0
253,261,261,,,,0.0,0.0,singleton,,0.0
254,262,262,,,,0.0,0.0,singleton,,0.0
255,263,263,,,,0.0,0.0,singleton,,0.0
256,265,265,,,,0.0,0.0,singleton,,0.0
257,266,266,,,,0.0,0.0,singleton,,0.0
258,267,267,,,,0.0,0.0,singleton,,0.0
259,269,269,,,,0.0,0.0,singleton,,0.0
260,270,270,,,,0.0,0.0,singleton,,0.0
261,271,271,,,,0.0,0.0,singleton,,0.0
262,272,272,,,,0.0,0.0,singleton,,0.0
263,273,273,,,,0.0,0.0,singleton,,0.0
264,274,274,,,,0.0,0.0,singleton,,0.0
265,275,275,,,,0.0,0.0,singleton,,0.0
266,276,276,,,,0.0,0.0,singleton,,0.0
267,277,277,,,,0.0,0.0,singleton,,0.0
268,278,278,,,,0.0,0.0,singleton,,0.0
269,279,279,,,,0.0,0.0,singleton,,0.0
270,280,280,,,,0.0,0.0,singleton,,0.0
271,281,281,,,,0.0,0.0,singleton,,0.0
272,282,282,,,,0.0,0.0,singleton,,0.0
273,284,284,,,,0.0,0.0,singleton,,0.0
274,285,285,,,,0.0,0.0,singleton,,0.0
275,287,287,,,,0.0,0.0,singleton,,0.0
276,288,288,,,,0.0,0.0,singleton,,0.0
277,289,289,,,,0.0,0.0,singleton,,0.0
278,290,290,,,,0.0,0.0,singleton,,0.0
279,291,291,,,,0.0,0.0,singleton,,0.0
280,293,293,,,,0.0,0.0,singleton,,0.0
281,294,294,,,,0.0,0.0,singleton,,0.0
282,295,295,,,,0.0,0.0,singleton,,0.0
283,296,296,,,,0.0,0.0,singleton,,0.0
284,297,297,,,,0.0,0.0,singleton,,0.0
285,298,298,,,,0.0,0.0,singleton,,0.0
286,299,299,,,,0.0,0.0,singleton,,0.0
287,300,300,,,,0.0,0.0,singleton,,0.0
288,302,302,,,,0.0,0.0,singleton,,0.0
289,303,303,,,,0.0,0.0,singleton,,0.0
290,304,304,,,,0.0,0.0,singleton,,0.0
291,305,305,,,,0.0,0.0,singleton,,0.0
292,306,306,,,,0.0,0.0,singleton,,0.0
293,307,307,,,,0.0,0.0,singleton,,0.0
294,308,308,,,,0.0,0.0,singleton,,0.0
295,309,309,,,,0.0,0.0,singleton,,0.0
296,310,310,,,,0.0,0.0,singleton,,0.0
297,311,311,,,,0.0,0.0,singleton,,0.0
298,312,312,,,,0.0,0.0,singleton,,0.0
299,314,314,,,,0.0,0.0,singleton,,0.0
300,315,315,,,,0.0,0.0,singleton,,0.0
301,316,316,,,,0.0,0.0,singleton,,0.0
302,317,317,,,,0.0,0.0,singleton,,0.0
303,318,318,,,,0.0,0.0,singleton,,0.0
304,319,319,,,,0.0,0.0,singleton,,0.0
305,320,320,,,,0.0,0.0,singleton,,0.0
