Index,feature_id,mz,rt,TIC,charge,status
205,508.0,182.9853,510.117,20850000.0,1.0,singleton
206,510.0,139.9881,505.742,4143300.0,1.0,fragment
207,517.0,186.9813,505.676,2085800.0,1.0,singleton
208,521.0,702.2145,422.121,34408000.0,1.0,precursor
209,526.0,850.2502,455.546,11795000.0,1.0,singleton
210,528.0,163.039,141.146,3245400.0,1.0,fragment
211,532.0,255.9447,505.749,1069500.0,1.0,singleton
212,549.0,554.1764,370.545,7945000.0,1.0,singleton
213,551.0,372.0668,210.381,539800.0,1.0,singleton
214,560.0,702.2143,448.544,2531000.0,1.0,singleton
215,566.0,235.167,176.109,115100.0,1.0,singleton
216,571.0,998.2893,494.949,8949000.0,1.0,singleton
217,576.0,348.9908,210.137,233400.0,1.0,singleton
218,578.0,125.9867,200.688,1971200.0,1.0,fragment
219,579.0,180.99,510.739,1004700.0,1.0,singleton
220,585.0,350.9878,210.096,156900.0,1.0,singleton
221,591.0,250.1778,181.872,140500.0,1.0,singleton
222,596.0,251.0003,209.802,440000.0,1.0,fragment
223,603.0,244.1908,158.281,332800.0,1.0,precursor
224,613.0,517.3559,413.696,287500.0,1.0,singleton
225,619.0,130.1594,500.279,600100.0,1.0,singleton
226,621.0,526.4314,336.256,278700.0,1.0,singleton
227,626.0,358.0511,210.281,300900.0,1.0,singleton
228,627.0,182.9856,201.524,608400.0,1.0,singleton
229,630.0,205.1435,158.565,574000.0,1.0,singleton
230,631.0,476.3295,414.141,423600.0,1.0,singleton
231,637.0,371.3157,408.458,282300.0,1.0,singleton
232,640.0,368.4254,346.4,459600.0,1.0,singleton
233,642.0,531.4088,447.942,235200.0,1.0,singleton
234,648.0,336.3106,322.223,348000.0,1.0,singleton
235,650.0,219.0189,30.872,206600.0,1.0,precursor
236,654.0,817.2598,440.227,486400.0,1.0,singleton
237,655.0,155.0029,31.098,361700.0,1.0,singleton
238,663.0,654.3324,356.409,10624000.0,1.0,precursor
239,665.0,689.2016,498.866,3312000.0,1.0,singleton
240,671.0,190.9876,18.386,314300.0,1.0,precursor
241,693.0,266.1725,158.515,332900.0,1.0,singleton
242,701.0,371.101,399.79,861800.0,1.0,fragment
243,718.0,716.2291,449.238,12661000.0,1.0,singleton
244,726.0,642.2133,432.581,1108600.0,1.0,singleton
245,735.0,637.3057,356.167,1756100.0,1.0,fragment
246,739.0,371.1009,422.85,197000.0,1.0,fragment
247,775.0,758.2226,465.195,74960000.0,1.0,singleton
248,776.0,610.1849,475.464,141780000.0,1.0,singleton
249,783.0,686.2014,498.952,12774000.0,1.0,singleton
250,787.0,125.9864,505.629,13542000.0,1.0,fragment
251,788.0,628.1956,399.661,14910000.0,1.0,precursor
252,791.0,613.1827,475.219,13537000.0,1.0,singleton
253,804.0,328.9154,510.819,2920300.0,1.0,precursor
254,808.0,194.1177,16.098,598300.0,1.0,singleton
255,821.0,302.3057,229.505,1375300.0,1.0,singleton
256,822.0,217.1072,89.267,10849000.0,1.0,singleton
257,832.0,404.8164,513.938,813100.0,1.0,precursor
258,836.0,218.2116,113.572,626100.0,1.0,singleton
259,844.0,251.1618,120.741,259500.0,1.0,singleton
260,845.0,177.1639,176.096,452200.0,1.0,fragment
261,853.0,236.1129,99.774,261600.0,1.0,singleton
262,856.0,612.1636,432.596,23758000.0,1.0,singleton
263,863.0,668.6196,397.015,844000.0,1.0,singleton
264,869.0,363.7896,513.561,417100.0,1.0,fragment
265,881.0,538.1449,412.24,974100.0,1.0,singleton
266,883.0,834.2568,502.936,831500.0,1.0,singleton
267,886.0,640.5879,387.697,518900.0,1.0,singleton
268,891.0,480.1573,334.785,2209400.0,1.0,precursor
269,912.0,482.4054,337.33,252700.0,1.0,singleton
270,914.0,438.3793,337.73,307300.0,1.0,singleton
271,916.0,596.1688,468.283,14009000.0,1.0,singleton
272,928.0,721.507,482.925,1199100.0,1.0,singleton
273,929.0,157.0353,16.058,985700.0,1.0,singleton
274,932.0,723.1433,422.015,264800.0,1.0,singleton
275,938.0,394.353,337.706,208200.0,1.0,singleton
276,941.0,272.2589,208.648,408400.0,1.0,singleton
277,959.0,452.3949,358.154,153800.0,1.0,singleton
278,962.0,324.2171,288.834,276500.0,1.0,singleton
279,993.0,223.0623,399.709,278200.0,1.0,singleton
280,995.0,432.2804,74.063,647700.0,1.0,singleton
281,997.0,335.2194,279.353,155400.0,1.0,singleton
282,1000.0,1074.2912,492.87,1203000.0,1.0,singleton
283,1011.0,371.1012,340.178,975200.0,1.0,fragment
284,1013.0,521.1187,412.198,1072300.0,1.0,singleton
285,1014.0,564.3592,90.026,398900.0,1.0,singleton
286,1025.0,611.1678,399.787,651400.0,1.0,precursor
287,1027.0,864.2676,486.901,2150300.0,1.0,singleton
288,1051.0,223.0639,183.275,373600.0,1.0,singleton
289,1092.0,287.2218,311.647,242400.0,1.0,singleton
290,1096.0,460.2696,227.965,760800.0,1.0,singleton
291,1231.0,1072.3088,453.646,8800000.0,1.0,singleton
292,1508.0,195.0653,141.482,1200000.0,1.0,precursor
293,1646.0,207.0176,504.769,236900.0,1.0,singleton
294,1672.0,684.2054,498.944,22574000.0,1.0,singleton
295,1677.0,612.1837,475.85,22931000.0,1.0,singleton
296,1678.0,536.1663,457.12,42900000.0,1.0,singleton
297,1704.0,246.2428,158.114,3489000.0,1.0,singleton
298,1708.0,273.9169,505.9,2063700.0,1.0,singleton
299,1709.0,223.9885,505.368,4405300.0,1.0,singleton
300,1711.0,314.9445,506.011,3733200.0,1.0,singleton
301,1713.0,226.0128,504.845,6147800.0,1.0,precursor
302,1723.0,854.2307,456.706,3873000.0,1.0,singleton
303,1729.0,154.9903,513.105,1448300.0,1.0,singleton
304,1730.0,924.2711,472.327,12794000.0,1.0,singleton
305,1736.0,296.9712,505.495,488900.0,1.0,singleton
306,1737.0,299.9127,512.66,1016500.0,1.0,singleton
307,1749.0,282.9103,507.967,1051200.0,1.0,singleton
308,1756.0,290.2693,198.89,432300.0,1.0,singleton
309,1760.0,663.4546,483.028,1169500.0,1.0,singleton
310,1786.0,318.3007,197.799,276400.0,1.0,singleton
311,1789.0,267.1719,263.99,2156000.0,1.0,singleton
312,1790.0,158.1541,504.321,728100.0,1.0,singleton
313,1793.0,195.1745,175.848,1223000.0,1.0,precursor
314,1800.0,124.0874,504.937,2008500.0,1.0,singleton
315,1815.0,468.39,318.096,422200.0,1.0,singleton
316,1821.0,371.1013,370.248,999600.0,1.0,singleton
317,1823.0,251.1853,95.111,415200.0,1.0,singleton
318,1824.0,399.2508,283.169,2680000.0,1.0,singleton
319,1827.0,327.0782,261.514,802900.0,1.0,singleton
320,1854.0,411.094,293.192,149200.0,1.0,singleton
321,1864.0,211.1694,120.967,1293300.0,1.0,singleton
322,1870.0,568.1921,411.003,1784100.0,1.0,singleton
323,1874.0,790.2506,466.064,6602600.0,1.0,singleton
324,1875.0,894.1871,478.144,713900.0,1.0,singleton
325,1888.0,301.1411,288.535,323700.0,1.0,singleton
326,1898.0,199.927,13.112,662100.0,1.0,singleton
327,1901.0,221.1537,255.448,229200.0,1.0,precursor
328,1902.0,267.1568,100.107,75700.0,1.0,singleton
329,1905.0,304.2999,244.898,268700.0,1.0,singleton
330,1923.0,273.1673,95.965,141500.0,1.0,singleton
331,1926.0,1002.2487,466.542,2150600.0,1.0,singleton
332,1964.0,873.1602,457.754,131000.0,1.0,singleton
333,1966.0,300.2018,53.557,341300.0,1.0,singleton
334,1968.0,330.3367,260.4,287700.0,1.0,singleton
335,1986.0,205.0861,289.633,708200.0,1.0,fragment
336,2000.0,304.2484,311.929,367700.0,1.0,singleton
337,2001.0,242.2843,164.433,4006000.0,1.0,singleton
338,2030.0,151.0966,28.224,174600.0,1.0,singleton
