row ID,row m/z,row retention time,NEG_004_Acetylportentol.mzXML Peak area,NEG_007_12_Desoxydiacetylpyxinol.mzXML Peak area,NEG_008_12_Desoxypyxinol.mzXML Peak area,NEG_002_2_Hydroxy_4_6_dimethoxyacetophenone.mzXML Peak area,NEG_011_Bourgeanic_acid.mzXML Peak area,NEG_012_Caperatic_acid.mzXML Peak area
17286,187.9286041,8.5035,0,0,0,0,0,0
17287,192.9287516,8.431727778,0,0,0,0,0,0
17288,206.9727402,8.501891667,0,0,0,0,0,0
17289,180.9730835,8.520536111,0,0,0,0,0,0
17290,1009.212097,4.43715,0,0,0,0,0,0
17291,133.0281677,2.532666667,0,0,0,0,0,0
17292,212.9110336,8.4129,0,0,0,0,0,0
17293,659.1576538,3.348133333,0,0,0,0,0,0
17294,242.9439875,0.229027778,0,0,0,0,0,0
17295,291.0675049,4.7917,0,0,0,0,0,0
17296,145.9301529,8.56625,0,0,0,0,0,0
17297,228.8542404,8.404525,0,0,0,0,0,0
17298,340.525528,3.348133333,0,0,0,0,0,0
17299,833.192749,7.611816667,0,0,0,0,0,0
17300,1227.219604,3.363583333,0,0,0,0,0,0
17301,384.9368718,0.234897222,0,0,0,0,0,0
17302,173.9257965,8.43645,0,0,0,0,0,0
17303,125.8723248,8.464990476,0,0,0,0,0,0
17304,305.0467529,4.103466667,0,0,0,0,0,0
17305,421.0257263,3.366027778,0,0,0,0,0,0
17306,189.0192451,1.9194,0,0,0,0,0,0
17307,291.0674744,2.46655,0,0,0,0,0,0
17308,182.902686,8.501871429,0,0,0,0,0,0
17309,310.9322205,0.225725,0,0,0,0,0,0
17310,310.8430443,8.4125,0,0,0,0,0,0
17311,352.8548889,8.55085,0,0,0,0,0,0
17312,328.8321991,8.4129,0,0,0,0,0,0
17313,453.7882423,8.553975,0,0,0,0,0,0
17314,182.9883652,7.331991667,0,0,0,0,0,0
17315,143.9384995,8.5035,0,0,0,0,0,0
17316,312.8374634,7.392883333,0,0,0,0,0,0
17317,435.9899979,3.399191667,0,0,0,0,0,0
17318,305.0466919,2.709783333,0,0,0,0,0,0
17319,373.0342712,4.948966667,0,0,0,0,0,0
17320,239.9035606,8.575925,0,0,0,0,0,0
17321,1153.275146,2.532666667,0,0,0,0,0,0
17322,413.0406647,5.021983333,0,0,0,0,0,0
17323,372.1068115,2.532666667,0,0,0,0,0,0
17324,389.0655212,3.0613,0,0,0,0,0,0
17325,320.8875275,8.556446667,0,0,0,0,0,0
17326,249.0927124,4.4604,0,0,0,0,0,0
17327,452.9244385,0.2343,0,0,0,0,0,0
17328,279.0671692,2.922,0,0,0,0,0,0
17329,453.0514526,3.294016667,0,0,0,0,0,0
17330,199.8510628,8.404525,0,0,0,0,0,0
17331,150.7474213,4.465633333,0,0,0,0,0,0
17332,451.0365906,4.465633333,0,0,0,0,0,0
17333,390.0245972,4.986566667,0,0,0,0,0,0
17334,372.106842,3.309233333,0,0,0,0,0,0
17335,789.1482544,7.199044444,0,0,0,0,0,0
17336,239.9034882,8.972795833,0,0,0,0,0,0
17337,205.8398641,0.259044444,0,0,0,0,0,0
17338,251.0719757,3.67375,0,0,0,0,0,0
17339,207.8368683,0.258625,0,0,0,0,0,0
17340,307.8570862,8.953083333,0,0,0,0,0,0
17341,151.7179413,3.0613,0,0,0,0,0,0
17342,190.077919,4.464608333,0,0,0,0,0,0
17343,355.1599579,6.292291667,0,0,0,0,0,0
17344,239.06014,8.300222222,0,0,0,0,0,0
17345,394.8921539,0.234926667,0,0,0,0,0,0
17346,305.046875,4.381133333,0,0,0,0,0,0
17347,233.0601349,3.294016667,0,0,0,0,0,0
17348,184.9292628,7.415961111,0,0,0,0,0,0
17349,200.8589172,7.403516667,0,0,0,0,0,0
17350,291.0674438,2.12365,0,0,0,0,0,0
17351,567.0903625,7.611608333,0,0,0,0,0,0
17352,215.868899,0.2594,0,0,0,0,0,0
17353,239.0600739,3.0534,0,0,0,0,0,0
17354,311.0936279,2.479983333,0,0,0,0,0,0
17355,313.0797424,8.3031,0,0,0,0,0,0
17356,293.1774139,3.405666667,0,0,0,0,0,0
17357,239.9034882,0.33435,0,0,0,0,0,0
17358,233.060791,4.954216667,0,0,0,0,0,0
17359,228.9944331,7.414633333,0,0,0,0,0,0
17360,262.0639343,4.452783333,0,0,0,0,0,0
17361,242.9440727,8.991275,0,0,0,0,0,0
17362,421.0262756,2.527333333,0,0,0,0,0,0
17363,472.9600677,4.954216667,0,0,0,0,0,0
17364,146.9380798,0.1986625,0,0,0,0,0,0
17365,452.0225677,2.557633333,0,0,0,0,0,0
17366,305.0828552,3.649166667,0,0,0,0,0,0
17367,315.1825104,3.129966667,0,0,0,0,0,0
17368,951.2384338,7.660386111,0,0,0,0,0,0
17369,365.8857218,0.219511111,0,0,0,0,0,0
17370,215.1290894,2.49175,0,0,0,0,0,0
17371,178.9774399,0.355408333,0,0,0,0,0,0
17372,163.0396757,1.519772917,0,0,0,0,0,0
17373,225.8978206,0.258519048,0,0,0,0,0,0
17374,965.1996231,7.9844625,0,0,0,0,0,0
17375,180.9731038,0.081344444,0,0,0,0,0,0
17376,201.0193787,1.342566667,0,0,0,0,0,0
17377,521.0832458,7.453243333,0,0,0,0,0,0
17378,372.9028595,0.218383333,0,0,0,0,0,0
17379,285.9096436,0.15235,0,0,0,0,0,0
17380,803.1995138,7.327483333,0,0,0,0,0,0
17381,328.8323822,7.421144444,0,0,0,0,0,0
17382,501.3240967,4.916238889,0,0,0,0,0,0
17383,145.930191,0.036983333,0,0,0,0,0,0
17384,201.1132813,2.131941667,0,0,0,0,0,0
17385,803.1094943,7.951519697,0,0,0,0,0,0
17386,667.14394,7.744660417,0,0,0,0,0,0
17387,126.9042201,0.28159375,0,0,0,0,0,0
17388,671.1029154,7.010788889,0,0,0,0,0,0
17389,306.9205119,0.252266667,0,0,0,0,0,0
17390,128.0345322,0.33671,0,0,0,0,0,0
17391,224.8039589,0.2803875,0,0,0,0,0,0
17392,724.8755493,0.230933333,0,0,0,0,0,0
17393,157.0113783,0.330114583,0,0,0,0,0,0
17394,294.9544601,0.2251125,0,0,0,0,0,0
17395,335.0940247,4.838525,0,0,0,0,0,0
17396,313.0798721,7.034441667,0,0,0,0,0,0
17397,471.3507521,6.32222037,0,0,0,0,0,0
17398,186.1133789,1.263026667,0,0,0,0,0,0
17399,349.0002747,2.260816667,0,0,0,0,0,0
17400,557.0084432,4.9859,0,0,0,0,0,0
17401,491.1732788,5.449641667,0,0,0,0,0,0
17402,491.1733704,5.368866667,0,0,0,0,0,0
17403,383.115181,4.592683333,0,0,0,0,0,0
17404,477.1577682,4.701608333,0,0,0,0,0,0
17405,167.0348091,3.6956,0,0,0,0,0,0
17406,149.0239258,4.184783333,0,0,0,0,0,0
17407,367.1202698,5.185275,0,0,0,0,0,0
17408,549.1792908,5.647325,0,0,0,0,0,0
17409,367.0836945,3.921516667,0,0,0,0,0,0
17410,351.0891113,5.137141667,0,0,0,0,0,0
17411,391.1051941,2.681766667,0,0,0,0,0,0
17412,435.1077576,5.605566667,0,0,0,0,0,0
17413,468.0929794,6.162108333,0,0,0,0,0,0
17414,505.3560791,6.970383333,0,0,0,0,0,0
17415,519.1685181,5.89905,0,0,0,0,0,0
17416,299.0207825,3.560808333,0,0,0,0,0,0
17417,467.0458069,5.6745,0,0,0,0,0,0
17418,533.3868408,7.310133333,0,0,0,0,0,0
17419,313.0369568,4.391966667,0,0,0,0,0,0
17420,365.1045227,5.368866667,0,0,0,0,0,0
17421,190.92836,1.2807,0,0,0,0,0,0
17422,563.1945801,6.300133333,0,0,0,0,0,0
17423,182.9883728,2.40915,0,0,0,0,0,0
17424,401.1259766,4.21675,0,0,0,0,0,0
17425,423.1105347,4.0394,0,0,0,0,0,0
17426,325.0366516,2.953641667,0,0,0,0,0,0
17427,144.9228363,7.1613,0,0,0,0,0,0
17428,182.9883804,7.174041667,0,0,0,0,0,0
17429,743.1425934,7.039858333,0,0,0,0,0,0
17430,543.3167725,7.256033333,0,0,0,0,0,0
17431,489.3968048,7.2328,0,0,0,0,0,0
17432,291.0674286,7.329133333,0,0,0,0,0,0
17433,242.9438553,8.958091667,0,0,0,0,0,0
17434,169.9815674,7.0193,0,0,0,0,0,0
17435,228.9945297,7.174041667,0,0,0,0,0,0
17436,217.014583,3.392321429,0,0,0,0,0,0
17437,731.4763184,4.6893,0,0,0,0,0,0
17438,381.2294006,4.148966667,0,0,0,0,0,0
17439,351.2552185,6.376033333,0,0,0,0,0,0
17440,307.2652588,6.164666667,0,0,0,0,0,0
17441,263.2023315,5.0547,0,0,0,0,0,0
17442,753.4578857,4.461566667,0,0,0,0,0,0
17443,424.2718964,6.376033333,0,0,0,0,0,0
17444,381.2294922,3.303,0,0,0,0,0,0
17445,380.2088013,5.132133333,0,0,0,0,0,0
17446,461.1172791,6.164666667,0,0,0,0,0,0
17447,385.260788,3.493666667,0,0,0,0,0,0
17448,438.2507019,4.832816667,0,0,0,0,0,0
17449,144.9227142,7.979933333,0,0,0,0,0,0
17450,375.1799011,5.09275,0,0,0,0,0,0
17451,619.460083,7.084266667,0,0,0,0,0,0
17452,617.4077759,4.880133333,0,0,0,0,0,0
17453,423.149231,5.815483333,0,0,0,0,0,0
17454,279.2337952,5.589133333,0,0,0,0,0,0
17455,428.2301331,4.44705,0,0,0,0,0,0
17456,451.1807861,6.164666667,0,0,0,0,0,0
17457,451.1807404,6.376033333,0,0,0,0,0,0
17458,355.2867966,5.63535,0,0,0,0,0,0
17459,749.4862061,4.600616667,0,0,0,0,0,0
17460,537.3452148,5.5813,0,0,0,0,0,0
17461,593.444519,6.616416667,0,0,0,0,0,0
17462,285.1868744,3.618933333,0,0,0,0,0,0
17463,424.2718811,6.148283333,0,0,0,0,0,0
17464,466.2823944,5.252933333,0,0,0,0,0,0
17465,747.470459,4.60845,0,0,0,0,0,0
17466,813.380188,6.164666667,0,0,0,0,0,0
17467,591.4287109,6.778683333,0,0,0,0,0,0
17468,397.333374,6.418616667,0,0,0,0,0,0
17469,341.1980591,2.900966667,0,0,0,0,0,0
17470,609.4389343,6.3907,0,0,0,0,0,0
17471,523.3294678,5.388033333,0,0,0,0,0,0
17472,312.8372955,7.95095,0,0,0,0,0,0
17473,853.3846436,4.6893,0,0,0,0,0,0
17474,450.2123413,4.832816667,0,0,0,0,0,0
17475,509.3134766,5.132133333,0,0,0,0,0,0
17476,383.3178711,6.164666667,0,0,0,0,0,0
17477,893.1592407,7.261466667,0,0,0,0,0,0
17478,419.2428284,6.376033333,0,0,0,0,0,0
17479,649.4342041,4.623016667,0,0,0,0,0,0
17480,442.2817688,4.355933333,0,0,0,0,0,0
17481,134.8937836,7.929516667,0,0,0,0,0,0
17482,607.4237671,6.552583333,0,0,0,0,0,0
17483,323.1874695,3.51605,0,0,0,0,0,0
17484,452.3034058,6.831766667,0,0,0,0,0,0
17485,673.4347534,5.069633333,0,0,0,0,0,0
17486,355.322998,7.179933333,0,0,0,0,0,0
17487,200.8587799,7.99525,0,0,0,0,0,0
17488,605.4445801,6.93175,0,0,0,0,0,0
17489,445.0861664,6.6736,0,0,0,0,0,0
17490,463.1655884,4.454,0,0,0,0,0,0
17491,384.2486572,4.00935,0,0,0,0,0,0
17492,386.1831665,3.85855,0,0,0,0,0,0
17493,144.922821,5.69825,0,0,0,0,0,0
17494,467.1757202,6.164666667,0,0,0,0,0,0
17495,467.1756439,6.384183333,0,0,0,0,0,0
17496,725.4997559,6.362816667,0,0,0,0,0,0
17497,382.224823,5.51025,0,0,0,0,0,0
17498,603.393219,5.1622,0,0,0,0,0,0
17499,391.2852783,5.919425,0,0,0,0,0,0
17500,461.2535095,5.2452,0,0,0,0,0,0
17501,327.1612549,4.071016667,0,0,0,0,0,0
17502,409.2608337,5.39635,0,0,0,0,0,0
17503,329.177124,3.62685,0,0,0,0,0,0
17504,439.1442108,5.815483333,0,0,0,0,0,0
17505,397.2241211,3.649783333,0,0,0,0,0,0
17506,337.1659393,3.272775,0,0,0,0,0,0
17507,335.2240906,5.694666667,0,0,0,0,0,0
17508,355.1594543,6.27785,0,0,0,0,0,0
17509,383.1908264,6.778683333,0,0,0,0,0,0
17510,355.3232727,6.1665,0,0,0,0,0,0
17511,463.2833557,6.384183333,0,0,0,0,0,0
17512,693.4603882,5.865266667,0,0,0,0,0,0
17513,339.1824188,3.086016667,0,0,0,0,0,0
17514,579.4286804,6.441166667,0,0,0,0,0,0
17515,435.2518616,5.815483333,0,0,0,0,0,0
17516,307.1915588,3.993491667,0,0,0,0,0,0
17517,443.3393555,5.5993,0,0,0,0,0,0
17518,482.1619263,3.2896,0,0,0,0,0,0
17519,436.2329102,6.376033333,0,0,0,0,0,0
17520,369.1931458,2.927733333,0,0,0,0,0,0
17521,371.0105286,3.704716667,0,0,0,0,0,0
17522,384.2404327,5.298233333,0,0,0,0,0,0
17523,429.0160522,3.430583333,0,0,0,0,0,0
17524,651.4130859,5.571066667,0,0,0,0,0,0
17525,731.4772339,5.865266667,0,0,0,0,0,0
17526,327.1249084,3.363883333,0,0,0,0,0,0
17527,521.0839539,6.710533333,0,0,0,0,0,0
17528,255.197642,3.833616667,0,0,0,0,0,0
17529,409.1338043,5.51025,0,0,0,0,0,0
17530,355.2136841,3.1839,0,0,0,0,0,0
17531,328.8112564,7.943433333,0,0,0,0,0,0
17532,325.1854477,5.469766667,0,0,0,0,0,0
17533,344.2110291,6.333133333,0,0,0,0,0,0
17534,328.8321762,7.936983333,0,0,0,0,0,0
17535,234.8203049,7.945366667,0,0,0,0,0,0
17536,192.9979324,6.291891667,0,0,0,0,0,0
17537,161.9129588,7.901294444,0,0,0,0,0,0
17538,409.312973,6.934041667,0,0,0,0,0,0
17539,227.1293978,2.640842857,0,0,0,0,0,0
17540,343.2511444,4.176458333,0,0,0,0,0,0
17541,285.2447408,5.676144444,0,0,0,0,0,0
17542,169.9815674,6.270591667,0,0,0,0,0,0
17543,301.1669647,2.80952,0,0,0,0,0,0
17544,365.1978302,3.081783333,0,0,0,0,0,0
17545,387.2039185,2.6245,0,0,0,0,0,0
17546,199.0975533,1.613433333,0,0,0,0,0,0
17547,129.9750086,6.307666667,0,0,0,0,0,0
17548,331.1924667,4.212533333,0,0,0,0,0,0
17549,593.1242752,7.471125,0,0,0,0,0,0
17550,683.1757278,7.471125,0,0,0,0,0,0
17551,743.1424221,7.61927037,0,0,0,0,0,0
17552,729.181015,7.4459625,0,0,0,0,0,0
17553,803.2003581,7.330861111,0,0,0,0,0,0
17554,239.0600967,7.329158333,0,0,0,0,0,0
17555,239.0600815,7.587483333,0,0,0,0,0,0
17556,877.2192993,7.588533333,0,0,0,0,0,0
17557,639.1306254,7.471561111,0,0,0,0,0,0
17558,743.1427002,7.295958333,0,0,0,0,0,0
17559,313.0797043,7.62695,0,0,0,0,0,0
17560,384.9368337,0.236130556,0,0,0,0,0,0
17561,497.0789897,5.404088889,0,0,0,0,0,0
17562,355.1599274,6.272516667,0,0,0,0,0,0
17563,378.919865,0.233819697,0,0,0,0,0,0
17564,383.1911774,6.7830875,0,0,0,0,0,0
17565,371.9024226,0.233955556,0,0,0,0,0,0
17566,452.92453,0.2346375,0,0,0,0,0,0
17567,239.060133,6.826916667,0,0,0,0,0,0
17568,833.1930313,7.618764583,0,0,0,0,0,0
17569,165.0404358,7.035444444,0,0,0,0,0,0
17570,789.1480103,7.619143333,0,0,0,0,0,0
17571,164.9268913,0.273808333,0,0,0,0,0,0
17572,461.1182251,6.166788889,0,0,0,0,0,0
17573,789.148407,7.207972222,0,0,0,0,0,0
17574,567.0905355,7.624255556,0,0,0,0,0,0
17575,351.0161011,2.267833333,0,0,0,0,0,0
17576,445.0868073,6.677058333,0,0,0,0,0,0
17577,384.1627197,6.294463333,0,0,0,0,0,0
17578,667.1440023,7.742694444,0,0,0,0,0,0
17579,181.0714722,0.248458333,0,0,0,0,0,0
17580,333.0266113,2.274466667,0,0,0,0,0,0
17581,337.0215683,1.213441667,0,0,0,0,0,0
17582,227.0776291,0.249833333,0,0,0,0,0,0
17583,593.1242116,7.466341667,0,0,0,0,0,0
17584,197.8080025,8.45375,0,0,0,0,0,0
17585,195.8110428,8.453125,0,0,0,0,0,0
17586,174.9558084,8.429595238,0,0,0,0,0,0
17587,144.9228516,8.418833333,0,0,0,0,0,0
17588,683.175532,7.466341667,0,0,0,0,0,0
17589,217.0487213,0.249833333,0,0,0,0,0,0
17590,729.1810913,7.444016667,0,0,0,0,0,0
17591,595.1227875,7.466425,0,0,0,0,0,0
17592,199.8050079,8.4534,0,0,0,0,0,0
17593,235.9265976,8.5323125,0,0,0,0,0,0
17594,312.8376808,8.415141667,0,0,0,0,0,0
17595,335.006012,1.358983333,0,0,0,0,0,0
17596,205.8399715,8.453889583,0,0,0,0,0,0
17597,743.142746,7.29685,0,0,0,0,0,0
17598,207.9313168,8.555455556,0,0,0,0,0,0
17599,207.8369865,8.453380556,0,0,0,0,0,0
17600,190.928324,8.533616667,0,0,0,0,0,0
17601,134.8939056,8.416861111,0,0,0,0,0,0
17602,319.0107727,2.289366667,0,0,0,0,0,0
17603,307.8571453,8.555452083,0,0,0,0,0,0
17604,665.0448608,2.274466667,0,0,0,0,0,0
17605,200.8590393,8.4081,0,0,0,0,0,0
17606,322.8882039,8.429513889,0,0,0,0,0,0
17607,215.8689372,8.478994444,0,0,0,0,0,0
17608,146.9379616,8.533975,0,0,0,0,0,0
17609,174.95578,0.074616667,0,0,0,0,0,0
17610,353.0164032,1.358983333,0,0,0,0,0,0
17611,304.9153493,8.429513889,0,0,0,0,0,0
17612,163.0607605,0.249833333,0,0,0,0,0,0
17613,225.8978176,8.481354167,0,0,0,0,0,0
17614,134.86465,8.485396667,0,0,0,0,0,0
17615,336.8601501,8.556573333,0,0,0,0,0,0
17616,132.8671087,8.490972222,0,0,0,0,0,0
17617,194.0823364,3.698866667,0,0,0,0,0,0
17618,211.0825653,0.249833333,0,0,0,0,0,0
17619,309.0266113,1.358983333,0,0,0,0,0,0
17620,248.9607697,0.23565,0,0,0,0,0,0
17621,313.8380432,8.415141667,0,0,0,0,0,0
17622,416.0636597,0.249833333,0,0,0,0,0,0
17623,242.9441325,8.424233333,0,0,0,0,0,0
17624,332.0160828,2.274466667,0,0,0,0,0,0
17625,178.9774704,8.530625,0,0,0,0,0,0
17626,132.9227473,8.425672222,0,0,0,0,0,0
17627,316.9491323,0.235403704,0,0,0,0,0,0
17628,209.8339596,8.453170833,0,0,0,0,0,0
17629,369.0113525,1.358983333,0,0,0,0,0,0
17630,212.911113,8.418576667,0,0,0,0,0,0
17631,323.0057678,1.367066667,0,0,0,0,0,0
17632,307.0108948,2.289366667,0,0,0,0,0,0
17633,187.9286442,8.487898611,0,0,0,0,0,0
17634,235.9266663,0.068122222,0,0,0,0,0,0
17635,192.9288349,8.4296875,0,0,0,0,0,0
17636,383.0270691,2.289366667,0,0,0,0,0,0
17637,336.0123291,1.358983333,0,0,0,0,0,0
17638,299.9203262,8.417441667,0,0,0,0,0,0
17639,180.9732075,8.538675,0,0,0,0,0,0
17640,351.0007629,1.358983333,0,0,0,0,0,0
17641,206.9728747,8.49705303,0,0,0,0,0,0
17642,198.988472,1.382083333,0,0,0,0,0,0
17643,145.930191,8.53915,0,0,0,0,0,0
17644,279.9897156,0.257083333,0,0,0,0,0,0
17645,401.0139923,2.2821,0,0,0,0,0,0
17646,280.9976196,0.249833333,0,0,0,0,0,0
17647,246.8871569,8.429595238,0,0,0,0,0,0
17648,228.8543358,8.407379167,0,0,0,0,0,0
17649,125.8723272,8.477661111,0,0,0,0,0,0
17650,405.009079,1.213441667,0,0,0,0,0,0
17651,244.0679626,0.267033333,0,0,0,0,0,0
17652,173.9259232,8.43731,0,0,0,0,0,0
17653,187.9416351,8.430666667,0,0,0,0,0,0
17654,328.8117485,8.416591667,0,0,0,0,0,0
17655,182.9027269,8.489648148,0,0,0,0,0,0
17656,384.9371094,0.2328,0,0,0,0,0,0
17657,242.9440422,0.225945833,0,0,0,0,0,0
17658,180.9731064,0.240583333,0,0,0,0,0,0
17659,337.0214996,2.3185,0,0,0,0,0,0
17660,151.0606791,0.249683333,0,0,0,0,0,0
17661,295.0659485,0.242916667,0,0,0,0,0,0
17662,271.1044312,0.267033333,0,0,0,0,0,0
17663,352.8549988,8.554753333,0,0,0,0,0,0
17664,320.8876139,8.49875,0,0,0,0,0,0
17665,387.0220032,1.358983333,0,0,0,0,0,0
17666,453.7883199,8.579511111,0,0,0,0,0,0
17667,389.1317215,0.250241667,0,0,0,0,0,0
17668,689.0419922,2.274466667,0,0,0,0,0,0
17669,477.9494019,2.289366667,0,0,0,0,0,0
17670,158.9780807,0.215595833,0,0,0,0,0,0
17671,222.8412933,8.4153,0,0,0,0,0,0
17672,310.932368,0.227555556,0,0,0,0,0,0
17673,789.1486308,7.202838889,0,0,0,0,0,0
17674,239.9035759,8.605208333,0,0,0,0,0,0
17675,484.0516357,0.249833333,0,0,0,0,0,0
17676,251.020401,1.378841667,0,0,0,0,0,0
17677,452.9248013,0.235237037,0,0,0,0,0,0
17678,378.91987,0.22601,0,0,0,0,0,0
17679,328.8325755,8.408066667,0,0,0,0,0,0
17680,142.9284788,8.416197619,0,0,0,0,0,0
17681,190.9283371,0.074033333,0,0,0,0,0,0
17682,352.0080566,1.358983333,0,0,0,0,0,0
17683,381.0479126,1.5273,0,0,0,0,0,0
17684,379.0683746,2.129591667,0,0,0,0,0,0
17685,347.0416565,2.3046,0,0,0,0,0,0
17686,269.0888062,0.274666667,0,0,0,0,0,0
17687,239.0601311,7.325408333,0,0,0,0,0,0
17688,893.1602402,7.247854167,0,0,0,0,0,0
17689,297.0263977,1.367066667,0,0,0,0,0,0
17690,367.0319672,1.419183333,0,0,0,0,0,0
17691,323.0423279,2.573616667,0,0,0,0,0,0
17692,244.8493443,8.3960625,0,0,0,0,0,0
17693,355.1599147,6.266269444,0,0,0,0,0,0
17694,803.1997986,7.326575,0,0,0,0,0,0
17695,160.917923,8.399816667,0,0,0,0,0,0
17696,877.21934,7.5891,0,0,0,0,0,0
17697,164.9268448,0.275913333,0,0,0,0,0,0
17698,198.8644867,8.408833333,0,0,0,0,0,0
17699,520.9122009,0.235958333,0,0,0,0,0,0
17700,383.1913757,6.781166667,0,0,0,0,0,0
17701,353.016571,1.042666667,0,0,0,0,0,0
17702,146.9381409,0.037338889,0,0,0,0,0,0
17703,184.8637939,8.40734,0,0,0,0,0,0
17704,497.0791817,5.405795833,0,0,0,0,0,0
17705,326.9047882,0.234763333,0,0,0,0,0,0
17706,267.1095276,0.490683333,0,0,0,0,0,0
17707,671.1029205,7.203541667,0,0,0,0,0,0
17708,445.0868073,6.669566667,0,0,0,0,0,0
17709,274.9635925,1.457466667,0,0,0,0,0,0
17710,291.0160217,1.992066667,0,0,0,0,0,0
17711,541.1163177,3.6975625,0,0,0,0,0,0
17712,729.1817932,7.031127778,0,0,0,0,0,0
17713,239.0603867,3.04974,0,0,0,0,0,0
17714,215.1292725,2.48501,0,0,0,0,0,0
17715,320.8876801,0.20658125,0,0,0,0,0,0
17716,223.0286493,7.3239875,0,0,0,0,0,0
17717,145.9302597,0.0731,0,0,0,0,0,0
17718,288.9376729,0.214088889,0,0,0,0,0,0
17719,341.0163269,1.3363,0,0,0,0,0,0
17720,126.9041824,0.274858333,0,0,0,0,0,0
17721,250.1457062,4.904904167,0,0,0,0,0,0
17722,535.1375885,6.677133333,0,0,0,0,0,0
17723,264.9997406,2.157491667,0,0,0,0,0,0
17724,313.0799408,6.6964125,0,0,0,0,0,0
17725,325.0216064,2.129175,0,0,0,0,0,0
17726,218.982748,0.329608333,0,0,0,0,0,0
17727,264.999939,1.470741667,0,0,0,0,0,0
17728,276.999794,1.300475,0,0,0,0,0,0
17729,355.032196,2.430375,0,0,0,0,0,0
17730,355.0322113,1.718983333,0,0,0,0,0,0
17731,252.9994812,1.22095,0,0,0,0,0,0
17732,209.0093765,1.46535,0,0,0,0,0,0
17733,239.060154,6.412116667,0,0,0,0,0,0
17734,535.1005707,7.013658333,0,0,0,0,0,0
17735,327.0371857,1.186941667,0,0,0,0,0,0
17736,154.9736633,0.2228,0,0,0,0,0,0
17737,363.0374146,2.266933333,0,0,0,0,0,0
17738,215.1654689,4.124188889,0,0,0,0,0,0
17739,471.3497162,6.260241667,0,0,0,0,0,0
17740,593.1240031,7.471694444,0,0,0,0,0,0
17741,943.7064362,6.320958333,0,0,0,0,0,0
17742,571.2750549,6.348144444,0,0,0,0,0,0
17743,683.1751709,7.471694444,0,0,0,0,0,0
17744,743.142334,7.621647222,0,0,0,0,0,0
17745,507.1234436,6.163266667,0,0,0,0,0,0
17746,639.1302897,7.470422222,0,0,0,0,0,0
17747,743.142395,7.294083333,0,0,0,0,0,0
17748,461.1177368,6.163266667,0,0,0,0,0,0
17749,194.9059245,6.373972222,0,0,0,0,0,0
17750,485.3293457,5.547325,0,0,0,0,0,0
17751,485.3292847,4.805916667,0,0,0,0,0,0
17752,194.0823568,3.699452778,0,0,0,0,0,0
17753,487.3446617,5.452141667,0,0,0,0,0,0
17754,216.8539276,6.376683333,0,0,0,0,0,0
17755,833.1930237,7.617733333,0,0,0,0,0,0
17756,611.1355896,6.706146667,0,0,0,0,0,0
17757,657.1410726,6.706822222,0,0,0,0,0,0
17758,789.1479736,7.62288,0,0,0,0,0,0
17759,544.366272,6.398816667,0,0,0,0,0,0
17760,187.0974375,1.746188889,0,0,0,0,0,0
17761,539.3372803,6.54125,0,0,0,0,0,0
17762,539.3379211,6.561775,0,0,0,0,0,0
17763,965.6882935,6.398816667,0,0,0,0,0,0
17764,243.1608531,3.1565,0,0,0,0,0,0
17765,503.3395004,4.8467,0,0,0,0,0,0
17766,569.2814026,6.359491667,0,0,0,0,0,0
17767,469.334198,6.27255,0,0,0,0,0,0
17768,965.6885376,6.4284,0,0,0,0,0,0
17769,165.978653,2.190766667,0,0,0,0,0,0
17770,163.0395966,1.52125,0,0,0,0,0,0
17771,893.1601969,7.25565,0,0,0,0,0,0
17772,965.1993256,7.573458333,0,0,0,0,0,0
17773,517.3556824,6.363983333,0,0,0,0,0,0
17774,697.1474304,6.71285,0,0,0,0,0,0
17775,803.1994095,7.326754167,0,0,0,0,0,0
17776,239.0599874,7.327122222,0,0,0,0,0,0
17777,487.3451538,5.830166667,0,0,0,0,0,0
17778,355.1596375,6.266233333,0,0,0,0,0,0
17779,487.3449402,4.926,0,0,0,0,0,0
17780,445.0863953,6.672266667,0,0,0,0,0,0
17781,178.9774628,8.903066667,0,0,0,0,0,0
17782,587.269989,6.376683333,0,0,0,0,0,0
17783,487.3445231,4.550766667,0,0,0,0,0,0
17784,743.1427002,7.10145,0,0,0,0,0,0
17785,757.114502,6.764183333,0,0,0,0,0,0
17786,534.345459,6.376683333,0,0,0,0,0,0
17787,519.3326416,4.491841667,0,0,0,0,0,0
17788,383.1910095,6.785066667,0,0,0,0,0,0
17789,320.8875732,8.887083333,0,0,0,0,0,0
17790,729.1812134,7.03455,0,0,0,0,0,0
17791,173.0816376,1.352376667,0,0,0,0,0,0
17792,293.1773716,3.39932963,0,0,0,0,0,0
17793,242.9440257,8.962133333,0,0,0,0,0,0
17794,231.9321391,8.901261111,0,0,0,0,0,0
17795,607.3261414,6.554858333,0,0,0,0,0,0
17796,544.0405884,6.156966667,0,0,0,0,0,0
17797,315.1828003,3.13247,0,0,0,0,0,0
17798,553.3172455,5.547325,0,0,0,0,0,0
17799,165.04039,7.03455,0,0,0,0,0,0
17800,555.3320007,5.4243,0,0,0,0,0,0
17801,239.0601336,7.139908333,0,0,0,0,0,0
17802,239.0603078,3.046816667,0,0,0,0,0,0
17803,655.1620483,6.65115,0,0,0,0,0,0
17804,487.343516,4.055566667,0,0,0,0,0,0
