row ID,row m/z,row retention time,NEG_Cas11.mzXML Peak area,NEG_Cas13.mzXML Peak area,NEG_Cas24.mzXML Peak area,NEG_Cas3.mzXML Peak area,NEG_Cas4.mzXML Peak area,NEG_Cas5.mzXML Peak area,NEG_Cas6.mzXML Peak area,NEG_Extrait2hexane.mzXML Peak area,NEG_YSBlanc_MSMS.mzXML Peak area,NEG_YSC4-512CCP6P_MSMS.mzXML Peak area,NEG_YSC410MCP6P_MSMS.mzXML Peak area,NEG_YSC511MCP6P_MSMS.mzXML Peak area,
3302,509.1002502441406,25.322333333333333,0,0,4713259.250312445,0,0,0,0,0,0,0,0,0,
3303,335.18825965108164,25.465533333333333,0,0,1.0221674774687491E7,2232369.683964822,0,1035115.2058593711,5912578.612499919,1.166704812999996E7,0,0,0,0,
3304,285.0649108886719,19.31833333333333,0,0,4087989.730624955,0,0,0,0,0,0,0,0,0,
3305,467.1468726451564,19.72076666666667,0,0,5415663.179062479,4051737.607968825,5386250.882968698,4657111.219521473,0,5472687.817988273,0,0,0,0,
3306,347.1709899902344,26.571833333333334,0,0,4870119.938125045,0,0,0,0,0,0,0,0,0,
3307,421.32012939453125,23.800833333333333,0,0,4247145.476718693,0,0,0,0,0,0,0,0,0,
3308,487.3750915527344,29.940166666666666,0,0,1.1674514935468722E7,0,0,0,0,0,0,0,0,0,
3309,327.18286514282227,26.803541666666668,0,0,1.5508464033593765E7,0,0,0,0,0,0,9496170.413750034,1.5049333855312401E7,1.7582321068437457E7,
3310,313.1666416907893,24.928833333333333,0,0,1.7428869937343843E7,0,0,0,0,5751373.277968727,0,3.754061862312501E7,4.184100665499997E7,5.370372840039068E7,
3311,304.913608653226,1.4112555555555553,0,0,2773297.9749218766,0,3166630.0124531244,2443349.3159384774,3977352.4337187447,4832844.031062499,1.4076320683171874E7,1.764346543576562E7,1.8003653902921867E7,1.7491987024593752E7,
3312,369.3004455566406,34.80833333333334,0,0,4951573.945625068,0,1745915.9437498583,0,0,0,0,0,0,0,
3313,278.1520323034835,17.411583333333333,0,0,3437735.531249932,0,0,3281577.8519726573,0,0,0,0,0,0,
3314,409.3106994628906,33.74133333333334,0,0,4008734.379062461,0,0,0,0,0,0,0,0,0,
3315,312.09523360347333,2.5341222222222224,0,0,3374249.264421878,0,0,0,0,0,6.548111185287496E7,0,0,3109760.590387698,
3316,377.2937316894531,24.004833333333334,0,0,3609013.371718771,0,0,0,0,0,0,0,0,0,
3317,332.92171591938404,1.8480933333333334,0,0,2548665.243062502,0,0,0,0,0,1167460.188812501,3083824.665207035,7352557.499437505,2353287.417234375,
3318,740.8452410954301,1.8467083333333334,0,0,2538245.911062499,0,0,0,0,0,0,4211912.315281252,1.0464317625093753E7,2840139.046093754,
3319,341.14211018880206,31.025333333333332,0,0,3116478.929062494,2.4748079523906264E7,0,0,0,9114993.68125,0,0,0,0,
3320,225.89665386555964,38.175937499999996,6.312081270917936E7,3.534395102390645E7,2243510.0153125934,747863.7550000403,3435486.611406004,3788416.7487305137,696784.6290625716,3.087084023238276E7,0,0,0,0,
3321,519.4009399414062,26.290166666666668,0,0,4213077.831093705,0,0,0,0,0,0,0,0,0,
3322,247.1183448203517,14.267761111111112,0,0,4884729.653218729,0,0,0,0,0,0,8.770828712380856E7,0,1.1349197957101533E7,
3323,377.0855651855469,1.9281100000000002,0,0,2514129.1115312483,0,0,0,0,0,3.6813359219612485E8,3221396.9779999987,5632545.091937495,6250164.085859374,
3324,323.22230529785156,30.2105,0,0,3825676.757656327,0,0,0,0,3.514913319906261E7,0,0,0,0,
3325,321.2096633911133,32.20458333333333,0,0,1.5646007601875145E7,1.3152951472812362E7,0,3898770.0893752677,0,1.2338614577500094E7,0,0,0,0,
3326,541.1801215828239,18.124979166666666,0,0,1.2936603727812488E7,7714253.937187471,1.1072861412499992E7,1.1753647041718604E7,7.059890757937509E7,2.712396942156254E7,0,710052.3023437815,0,9485218.531875016,
3327,169.8330535888672,1.9655333333333334,0,0,3550369.0138906157,0,0,0,0,3.471698188675E7,0,0,0,0,
3328,746.6328735351562,31.32133333333333,0,0,1.5638076112968694E7,0,0,0,0,0,0,0,0,0,
3329,361.1640901072084,20.597074074074072,0,0,3768050.2923438014,4633772.670156288,4561485.492265616,2094995.2478124595,2164999.0887500187,1128292.510312549,0,2.124410677453116E7,2.3732081497187603E7,3698331.514140705,
3330,383.18890026567027,34.04342857142857,6061145.785795926,6777790.649492193,4485582.9387499355,2.990709804546883E7,6099101.585395508,2940743.629843899,0,2160140.316718746,0,0,0,0,
3331,157.12224245636304,42.05961904761905,0,0,9601505.826093605,1.6797870027265567E7,1.3792069101308702E7,0,1.1972513665156215E7,1.764917050500003E7,6.047974578125027E7,6.538502873843722E7,0,0,
3332,459.34356689453125,26.971666666666668,0,0,8116011.848281295,0,0,0,0,0,0,0,0,0,
3333,138.0182449479082,14.940366666666668,0,0,5049966.438296891,1.2023978419123085E7,1.338832004437501E7,1.6808684059303138E8,6.810061296190639E7,1.2694338784312543E7,0,4547380.890328128,0,0,
3334,407.0536193847656,17.0075,0,0,3470916.078437524,0,0,0,0,0,0,0,0,0,
3335,416.37384033203125,26.966333333333335,0,0,2628768.410000028,0,0,0,0,0,0,0,0,0,
3336,1038.96435546875,36.26116666666667,0,0,4566249.522187598,0,0,0,0,0,0,0,0,0,
3337,129.9745635986328,37.98733333333334,0,0,2205123.5804688507,0,0,0,0,763269.0162499845,0,0,0,0,
3338,822.2876847536602,22.613541666666666,0,0,2980220.9867187473,2993511.9668847905,3188268.7451171624,0,0,3438114.3548046905,0,0,0,0,
3339,146.96007919311523,1.3531708333333334,0,0,2547863.2001875006,0,2581886.0505781267,0,3195912.69865625,4252621.771218751,1.508375342535937E7,1.8401487868093733E7,1.820832430260937E7,1.7124957062359374E7,
3340,165.01830101516393,12.206474242424243,2.2046735626628953E8,1.3796468470611494E9,2.3936459859843712E7,9276944.833234383,7513266.416984373,1.841787998402111E8,1.4192730686390612E8,1.037249681146872E7,0,1.6031777007433575E7,2322263.557976555,5.1781278213242225E7,
3341,148.05046116599675,42.81325,1.0073993374394502E7,1.0525069537148587E7,9784482.151561705,8477273.916699333,1.165945951789039E7,9135077.676875057,3374058.535595563,1.2184309175312404E7,0,0,0,0,
3342,141.02930547310703,42.709020833333334,1.2729518972148346E7,1.9662522656015813E7,1.4990344336875072E7,1.468099801968772E7,1.4052636037031304E7,1.6926115446484357E7,4309215.2603122275,1.574363914015637E7,0,0,0,0,
3343,405.26075174722325,25.78933333333333,0,0,3493302.059062542,0,3557396.144316395,0,0,0,0,0,0,0,
3344,149.00831604003906,34.714000000000006,0,0,3807669.707656141,0,0,0,0,0,0,0,0,0,
3345,521.0822143554688,31.101333333333333,0,0,2788116.944218748,0,0,0,0,0,0,0,0,0,
3346,477.2127685546875,19.1345,0,0,3466169.659843748,0,0,0,0,0,0,0,0,0,
3347,107.02377381897593,42.830875,3277220.6156640295,1.0481848354297023E7,1.2568303512812251E7,1.4367856027656058E7,1.4015689402500518E7,9922578.61802251,1.1235151630780771E7,1.4692803049374968E7,0,0,0,0,
3348,239.05899047851562,28.075833333333332,0,0,3040911.314375052,0,0,0,0,0,0,0,0,0,
3349,285.0649108886719,29.103333333333335,0,0,1989183.4776562534,0,0,0,0,0,0,0,0,0,
3350,256.1914978027344,18.72233333333333,0,0,2795288.4182812083,0,0,0,0,0,0,0,0,0,
3351,800.5658569335938,30.787333333333333,0,0,9449827.13671871,0,0,0,0,0,0,0,0,0,
3352,358.26033477430343,21.51115,3804241.627187504,3936533.4363476383,3367949.99187495,2334695.992656214,1833302.4960937335,1702576.0779686724,4132963.8686718927,2521203.660937496,0,2.1416353533378944E7,0,7.597662374406235E7,
3353,357.2395477294922,13.71955,0,0,2939269.8420312367,0,0,0,0,0,0,0,0,2501697.709968716,
3354,387.28612844065213,19.875383333333335,3020551.661328143,0,3283656.8756249743,2006559.4778124548,4482020.455371087,4654701.876992205,4077983.833437522,2273871.853593759,0,4059724.8638085653,3843840.9472949044,2968987.246015561,
3355,387.32275390625,24.0,0,0,2647419.6175000407,0,0,0,0,0,0,0,0,0,
3356,280.8265914916992,1.9023958333333333,0,0,763054.5241562527,0,0,0,0,0,0,6099981.1108125,1710672.1911874993,9330953.974937499,
3357,193.0861533028739,19.64302380952381,0,0,3506470.438124983,1677546.1710937708,1.2400672900312467E7,1.0474552185000028E7,1.4945165868281268E7,3879405.8753125304,0,0,0,7938033.758750002,
3358,682.6336669921875,28.991333333333333,0,0,5961581.725937488,0,0,0,0,0,0,0,0,0,
3359,329.23300952738623,18.53173611111111,1.5389302993415647E9,6.6543802799843736E7,5581347.2453125045,1.4213211624046856E8,1.8704842487187512E7,6.445144897906257E7,2.3306119828312466E8,3.105716069921874E7,2.175565375354674E8,6.3647208786875576E7,7.459071094406255E7,1.4180816958187535E8,
3360,137.03440698040902,42.836958333333335,8781962.538554598,1.0144053671640625E7,1.0531387165937355E7,1.3236933951093506E7,1.253241277906286E7,8461915.366210744,9837822.257499585,1.2964302906250047E7,0,0,0,0,
3361,171.10164396898574,41.9330625,0,0,1.337771144296862E7,1.5691525023062426E8,8178592.573437408,3.2334314371718712E7,2.4807758693124883E7,1.0916181559375013E8,1.0256469374062587E7,1.364948455671862E7,0,0,
3362,800.5660095214844,31.296666666666667,0,0,1.1022690315468753E7,0,0,0,0,0,0,0,0,0,
3363,355.0281982421875,19.32316666666667,0,0,3901263.3193750014,0,0,0,0,0,0,0,0,0,
3364,455.2466083376211,36.215916666666665,0,5023827.53130867,3125957.304218766,0,7734625.066562822,1.0144749260250026E8,7.817837287843752E7,3.716650631656266E7,0,0,0,0,
3365,433.31976318359375,30.69516666666667,0,0,2004842.3628125116,0,0,0,0,0,0,0,0,0,
3366,113.92487662087125,34.6058125,8.836802224105488E7,1.7186339596322283E8,1.9126475897812285E7,1.8421998107500117E7,1.5749141388874024E8,1.6766026470105463E8,1.635977113859379E7,2.0500859568785152E8,0,0,0,0,
3367,345.0316467285156,22.1705,0,0,2523182.3365624845,0,0,0,0,0,0,0,0,0,
3368,396.34828186035156,30.95275,0,0,1837427.2767187639,0,0,0,0,0,0,0,0,3268714.7684374102,
3369,354.22943479215417,22.827729166666668,3419924.0858202865,4143150.1324023493,2780572.1478124796,2809766.8614062816,1906151.7481249617,2302560.146406206,4107943.5738086314,2772449.2043751027,0,0,0,0,
3370,285.1649446038202,22.232714285714287,4241897.132499999,0,3249093.1623437805,5867035.212363315,4828816.733593755,3743219.685234385,3871086.5477343113,4015594.65210937,0,0,0,0,
3371,114.93270860274345,32.08072222222222,0,0,3762896.375468795,1.4874068708749605E7,4.018218835398438E7,2303710.0495308884,2.920566269001953E7,3.8165539025253914E7,0,0,0,0,
3372,299.14154052734375,19.458833333333335,0,0,4477733.558749996,0,0,0,0,0,0,0,0,0,
3373,312.0945739746094,2.0161666666666664,0,0,1914967.9076874976,0,0,0,0,0,0,0,0,0,
3374,165.0395965576172,31.3265,0,0,2303855.155624963,0,0,0,0,0,0,0,0,0,
3375,395.23156971749063,25.78233333333333,0,0,2241225.4074999806,2165239.3851562063,2966364.079140655,0,0,0,0,0,0,0,
3376,695.300550603386,21.348000000000003,0,7062572.384687487,2206833.8967187284,2731800.40771483,0,0,0,0,0,0,0,0,
3377,733.6315765380859,36.202708333333334,0,0,2539676.9518750682,0,0,1.4100275166250028E7,1.0207262630468711E7,2.0378520855937447E7,0,0,0,0,
3378,443.3484802246094,30.689833333333336,0,0,3889389.8393749595,0,0,0,0,0,0,0,0,0,
3379,403.3057861328125,33.02133333333333,0,0,1848058.699375166,0,0,0,0,0,0,0,0,0,
3380,164.0343497140067,12.706290476190476,0,0,2825963.6593125095,0,0,0,9581100.395468725,9859482.283781294,1.3493448159984386E7,1.0665849116312476E7,2.5155433329937473E7,1.140467672909377E7,
3381,172.09667471998242,32.121944444444445,0,0,2358362.941093902,6244443.867812339,0,0,0,1.2828166047656199E7,0,0,0,0,
3382,187.13298469277967,20.35259090909091,4837136.685664033,177789.4339062686,2399716.425937489,1863024.6587499958,3941992.8543749927,7642632.952031208,2.5808772458125003E7,6132616.59187499,0,9469562.978437427,4323249.842617153,1.0694765416000022E8,
3383,223.02799106873186,14.730883333333333,0,0,2433329.4575156383,0,0,0,0,0,0,4346829.988517558,0,0,
3384,299.25868225097656,30.563833333333335,0,0,2235914.5893749697,0,0,3168945.8878125073,0,0,0,0,0,0,
3385,293.1777626442122,32.100633333333334,6.048701553845724E7,0,1964810.2015624284,1.8520952831406087E7,0,3.149649720423826E7,0,5516031.56140626,0,0,0,0,
3386,254.1012725830078,11.166295833333333,0,0,2316421.5121718445,0,0,0,0,0,0,1.789852085635931E7,2547238.7893750235,3.848401921674996E7,
3387,241.14412712173717,17.999916666666667,0,0,2155051.124375004,0,6407238.555283213,0,0,0,0,0,0,0,
3388,207.076904296875,0.7641666666666667,0,0,1.6477257596078109E7,0,0,0,0,0,0,0,0,0,
3389,378.2412649487692,23.333750000000002,0,0,1806185.4757812507,1.7293355260156296E7,5304027.551093761,1004169.2774609098,0,0,0,0,0,0,
3390,229.14380537638402,18.30512962962963,0,0,1801147.6456250153,1.1622849712695265E7,7196058.307656294,2.634653669718758E7,1.61143903821875E8,7837873.719687507,0,6263952.536464903,3737219.728857421,1.222507569085946E7,
3391,720.4864294360353,28.039299999999997,8.566624806046873E7,0,5528942.371718909,0,2.4074648360749963E8,0,3597933.280898383,7183176.633281334,0,0,0,0,
3392,485.2789001464844,27.187333333333335,0,0,3427856.7045312272,0,0,0,0,0,0,0,0,0,
3393,299.2586975097656,29.6905,0,0,1671533.270781198,0,0,0,0,0,0,0,0,0,
3394,335.07708740234375,15.452050000000002,0,0,1480109.6189531798,0,0,0,0,0,0,0,0,0,
3395,121.94286790236929,1.9724833333333336,0,0,543712.1254531259,0,0,0,0,0,0,2227408.0533203133,0,2539504.416828122,
3396,136.90858717000492,38.009388888888886,1.4810691194013527E7,1.1656616631005963E7,633881.2771876181,1.1663274725419957E7,0,1.1967706665410211E7,0,654007.1437499672,0,0,0,0,
3397,425.2575988769531,31.578666666666667,0,0,3556378.110312487,0,0,0,0,0,0,0,0,0,
3398,633.1803712065891,20.195708333333332,0,0,2131549.40156256,3380443.9904491478,6858680.314648417,0,0,8355620.064492216,0,0,0,0,
3399,172.0968768949137,8.909411904761907,1.5801728904480446E7,1.5758636396792176E8,3130416.773343775,0,0,0,0,0,3.800697675291397E8,3.815067072846875E7,8695823.565218749,1.6947381861443746E8,
3400,249.1132970296632,18.556066666666666,0,0,433213.078125044,0,0,0,4552248.500976584,2568847.842343771,0,5436463.509218746,4152440.9576855544,0,
3401,475.19482421875,13.726133333333333,0,0,1624814.8327968605,0,0,0,0,0,0,0,0,0,
3402,255.23267355328042,40.32614285714285,0,0,1.1421075714375148E7,6.023386605968776E7,0,5.411378231961926E7,0,6.213999465093748E7,0,3905156.4253123384,423353.84499972354,365937.3085933997,
3403,226.96552355602535,1.7755027777777779,0,0,582813.5911875027,0,0,0,0,3786028.202809571,5067041.145671876,7790522.368515621,1.5583473616703128E7,2.4459829770593733E7,
3404,214.8790283203125,1.9959666666666667,0,0,532470.5028437546,0,0,0,0,0,0,0,0,0,
3405,186.11236705397698,38.069250000000004,2.5847777526484318E7,2.6399917019389525E7,1707785.424062505,2.5858007182939406E7,2.508099666681635E7,2003120.4490625127,2.191082487328129E7,2084065.1515623622,0,0,0,0,
3406,719.6151123046875,23.772666666666666,0,0,366232.6962499731,0,0,0,0,0,0,0,0,0,
3407,293.2117796482202,25.3629375,0,0,0,4.0190449540474906E9,1.5125528059518764E9,9.527766199543755E8,3.9706891828125104E7,1.3278772928593807E7,0,1.2778580983281271E8,4.282402080531242E7,8779976.498750102,
3408,311.22212324083796,25.250166666666665,0,0,7360123.041347648,4.543482038934995E9,1.4053596283162496E9,3.57625788030313E8,1.4853189246085957E8,1.412910246125005E7,0,4.8219670467500076E7,1.5288714490117108E7,3869838.428125036,
3409,279.2324920654297,30.715566666666668,0,0,0,1.530653120642499E9,2.7799415789218735E7,6.6146290618437454E7,1.5672316847499939E7,1.1309730724328108E9,0,0,0,0,
3410,623.4521484375,25.339083333333335,0,0,0,7.161330579043736E8,8.753052130093731E7,0,0,0,0,0,0,0,
3411,384.1347351074219,25.829749999999997,0,0,0,1.0732490993281284E7,2695326.1662500016,0,0,0,0,0,0,0,
3412,347.1986083984375,25.38625,0,0,0,6.822411492531241E8,2.2967035751328114E8,2.654615774078122E7,4250955.717812558,0,0,0,0,0,
3413,311.22203891613185,25.792399999999997,0,0,0,2.4679098335000008E8,1.2270741236562519E8,3.370574985531249E7,2.153897009554694E7,1.3670699160390703E7,0,0,0,0,
3414,559.4723783993552,30.715416666666666,0,0,0,2.5678777194874993E8,0,7183299.9925000025,1981061.8317773414,1.7210810387249994E8,0,0,0,0,
3415,225.11258188883463,16.454102777777777,0,0,0,3.6551676984490657E8,4.1696385242812485E7,1.4815330800812433E7,2.0319691232937615E7,3.4097541663312495E7,0,0,0,1.4407375386437487E7,
3416,309.2068099267648,23.545,0,0,0,1.697364621799998E8,2.179909951699999E8,2.3100625386662507E9,1.7468668296406266E8,7.022303246399993E8,0,8683654.519374903,1.7115928848750018E7,8906327.923749976,
3417,313.2382512310376,26.7045625,0,0,0,4.168894061125005E8,2.0048449368937436E8,1.2628582990312513E7,6975804.211562513,8498649.78142576,0,4124664.1932812156,4673906.473647371,5169794.920351479,
3418,446.0586853027344,26.303833333333333,0,0,0,3655201.6062500835,0,0,0,0,0,0,0,0,
3419,343.2117416606727,20.024199999999997,0,0,0,4.8080564734812474E8,8.419970250569943E8,1.3997398650921863E8,1.3301467585539092E8,8.733242812062514E7,0,0,0,0,
3420,345.22768394947053,18.290966666666666,0,0,0,4.336246389787512E8,2.0319592312562525E8,3.454735770812495E7,7447561.435039043,0,0,0,8678455.511562554,0,
3421,331.20416259765625,24.909366666666664,0,0,0,2.872083570046873E8,3.097313616625006E7,2.9914897546937525E8,8.877265693062516E7,1.4738516370062533E8,0,0,0,0,
3422,281.2481689453125,32.34141666666667,0,0,0,1.3216036461031319E8,0,0,0,5.08310491359374E7,0,0,0,0,
3423,213.11252358161587,23.503238095238093,0,0,0,3.535547916625001E7,8.182252039124988E7,1.2355105598859385E8,7.905514749200007E8,2.7783260221406206E7,0,2.1388567181656224E8,0,3.014686459981252E8,
3424,195.10183499267688,22.083095238095236,0,0,0,1.3759229840812525E8,1.8452809703125056E7,2.688358818100001E8,4.2366069978281367E8,1.5779561192343684E7,0,3.499317688368634E8,0,4.7533255182468694E8,
3425,227.12808504976556,14.767474074074073,1.3656882313953144E7,0,0,1.620111623067498E8,4.63855996362499E7,2.291347989717184E7,3.0762309866843786E7,1.0516969993187476E7,0,1.0482322064968707E7,5747132.521273444,3.381745354036707E7,
3426,295.22745917513015,27.500222222222224,7020795.546933598,0,0,3.193814594556255E8,2.8757310884968734E8,1.1136681694851588E8,2.337958436669535E8,2.1371851923101574E8,0,2.9618436720781207E7,7497324.662968728,2.618651548828134E7,
3427,280.86379957527953,20.304694444444447,0,0,0,1.3424922873187497E8,1.2185228932968738E7,6766094.274687454,2713338.2845312087,3.6444854107812375E7,0,0,0,2617547.5919530606,
3428,325.2379150390625,30.713388888888886,0,0,0,1.388268594987498E8,0,2931676.059375036,0,8.551750859718755E7,0,0,0,0,
3429,197.11740975803497,23.037083333333335,0,0,0,1.073013408109378E8,4.755740333671889E7,0,0,0,0,0,0,0,
3430,379.15785827636716,30.716766666666665,0,0,0,1.9519748826312494E8,2.0850004532187548E7,4.460186975093745E7,2.6762865725937393E7,1.6283527297937486E8,0,0,0,0,
3431,195.10183591085618,21.388190476190477,0,0,0,9.901234246562502E7,1.6393590262812449E7,3.674859720420305E8,2.1393329248249972E8,1.049892271375006E7,0,3.9345321269749945E8,0,7.285049260012498E8,
3432,207.10187149047852,16.004475,0,0,0,1.1247161992525046E8,3.440651012049993E7,3816540.044296902,3137279.3454999956,0,0,0,0,0,
3433,369.14686584472656,28.779916666666665,0,0,0,9.990276075468728E7,6513609.383124937,0,0,0,0,0,0,0,
3434,387.1398071289062,25.825933333333335,0,0,0,1.082855338912501E8,4.776757031875011E7,7392124.075312442,0,2.32806803306251E7,0,0,0,1.2431302083750036E7,
3435,521.3270149924538,32.31375,0,0,0,1.1826378116874917E8,0,0,0,3591754.0982128717,0,0,0,0,
3436,591.4623562559789,24.8294,0,0,0,1.1690470123124997E8,5606656.796269538,2.9965170589968795E8,3.02221003068751E7,1.8161631966656262E8,0,0,0,0,
3437,373.1839273791028,21.803611111111113,8279500.017656316,0,0,8.327114433906235E7,6645974.983124969,4590344.119531226,3778159.3745312938,3.777585946609354E7,0,6.548221708850003E8,3.521055871637503E8,4.8783896987656194E8,
3438,375.1840515136719,17.815583333333333,0,0,0,1.3109785941156232E8,2.5349196610156264E7,2.6167660762499977E7,2.478253834062508E7,3.0844077682031203E7,0,6294542.710312485,0,0,
3439,393.19457814050094,18.705694444444443,410788.602968739,0,0,1.0037042479718761E8,2.6139964131875075E7,1.0820776643750092E7,2.4066655432187647E7,0,0,0,0,289050.0187501479,
3440,477.077392578125,26.599666666666668,0,0,0,7.30318169087498E7,4343032.426249959,0,0,0,0,0,0,0,
3441,278.86612701416016,20.304208333333335,0,0,0,6.753457509E7,5003878.845156205,2012240.5731250013,0,1.738734992968743E7,0,0,0,0,
3442,276.9363201565213,18.655527777777777,0,0,0,6.577175311812516E7,3.147693328431255E8,2.9638525141531235E8,2.4624519270312686E7,1.5452048028421843E8,0,0,0,115776.68812502208,
3443,343.21197509765625,23.662166666666664,0,0,0,5.8826201708750114E7,2.4270051242812626E7,0,3864662.69109375,0,0,0,0,0,
3444,282.86168670654297,20.305541666666667,0,0,0,6.527589578031243E7,4804475.799374969,1872506.510312514,0,1.676496607406241E7,0,0,0,0,
3445,201.11255914907613,12.877712962962963,3.9936436902371144E8,0,0,4.6994250069E7,2.3474033843374994E7,2780683.4599531703,5958747.634093742,9844105.818531258,3329533.653968758,5.624944829949448E8,0,1.044080962136032E9,
3446,374.83805580449297,21.361083333333333,0,0,0,5.666595192875011E7,2804759.4671874563,3381305.58594726,0,1.6561065860625051E7,0,0,0,0,
3447,511.4725341796875,32.10066666666667,0,0,0,5.438104713593757E7,0,0,0,1.1551284425625024E7,0,0,0,0,
3448,375.18408203125,22.867874999999998,0,0,0,9.543337640374984E7,1.110046713812505E7,4.214933901125002E7,2.8074865706875056E8,0,0,0,0,0,
3449,197.11764579695569,17.902023809523808,0,0,0,2.6405836586875048E7,7950579.5879687285,3449212.658437495,2.9704885333281267E7,4807717.117246103,0,2.404957994949223E7,0,2.6213213895468745E7,
3450,399.0805245815089,25.64119444444444,3360582.9254296985,0,0,5.463938057468764E7,3476472.9023438045,8604426.961562496,3293446.1892187,0,0,0,0,7798193.815468688,
3451,297.24316787719727,26.01022916666667,0,0,0,9606824.43593753,4813976.904687534,1.2329814517031255E8,1.3725161456718764E8,4.156223217265623E7,0,1.646944929609373E7,1.0579788481874961E7,2.0430139255937386E7,
3452,345.18317794799805,23.813433333333332,0,0,0,8.115384006156237E7,2.098467145281256E7,3.300845198462506E8,3858683.866328128,8.492793488406266E7,0,0,0,0,
3453,393.1950798034668,19.33579166666667,0,0,0,5.4006111119062625E7,1.3703974240312412E7,9973470.25624992,1.4068585607187636E7,0,0,0,0,0,
3454,183.10171246086787,16.199602380952378,0,0,0,5.2576643739250235E7,1.9235028942984357E7,1.2537559861718774E7,3.950061427156254E7,3.4117544311437555E7,0,3.706498789104996E8,0,1.0289485499685E9,
3455,279.2324842310075,40.27729166666667,0,0,0,1.778668351087493E8,0,2.70946090449999E7,3.8473874648046985E7,2.3472132920750046E8,0,0,0,0,
3456,359.24387817382814,20.37673333333333,0,0,0,4.87702585321875E7,1.3220506718593769E7,6805617.081093785,3132817.276093796,4243536.38234375,0,0,0,0,
3457,645.434326171875,25.506333333333334,0,0,0,1.0961078291984354E8,0,0,0,0,0,0,0,0,
3458,579.1407245961271,29.25883333333333,0,0,0,1.2906919361375004E8,1.0257824147031214E7,8432515.386835936,0,0,0,0,0,0,
3459,361.22267150878906,19.062916666666666,0,0,0,9.967900876937506E7,4.7292183475937515E7,0,0,0,0,0,0,0,
3460,190.96602376302084,19.55988888888889,0,0,0,4.2448090501875065E7,2762097.655937543,0,0,6047168.350781268,0,0,0,0,
3461,241.10767462910565,15.45281851851852,0,0,0,4.1062394038812526E7,5.489701557768746E7,2.2402312743687484E7,2.6257576525265675E7,4788801.766874993,2979829.8567500087,1.953630396526555E7,5578076.514009763,4.704782187412508E7,
3462,589.1696166992188,29.200083333333332,0,0,0,1.401688382793752E8,4.049874430421875E7,0,0,0,0,0,0,0,
3463,363.2159617232164,24.769333333333332,0,0,0,7.495309993687497E7,1.0690471687031291E7,4.134568121031235E7,8871635.890624959,1751816.988125019,0,7783095.010937515,5092554.19849608,0,
3464,551.3381673929188,30.68427777777778,0,0,0,3.367767367374994E7,5040321.251992218,0,2475613.7379687494,0,0,0,0,0,
3465,559.1956789310162,30.743416666666665,0,0,0,8.547579621531236E7,7253428.405585967,3891492.419687491,5015842.144101589,0,0,0,0,0,
3466,379.1883544921875,23.653666666666666,0,0,0,1.9176128835624993E7,0,0,0,0,0,0,0,0,
3467,603.185546875,29.810833333333335,0,0,0,1.255779344475001E8,1.2162815844843738E7,0,0,0,0,0,0,0,
3468,278.8481384277344,17.887733333333337,0,0,0,6.242208197437506E7,5.4597710294531174E7,1.2930090686874937E7,5059064.134531248,6303327.710781195,0,0,0,0,
3469,215.12812042236328,22.85625,0,0,0,4.2177117788593695E7,1.6204815205156304E7,0,0,0,0,0,0,0,
3470,199.13315084915828,16.3147875,0,0,0,4.036820642196857E7,1.1598195749921823E7,1.181084294113278E7,1.6976213867433704E7,2850286.4349530065,0,1.4258997958304806E7,7412388.803481453,3334339.012437522,
3471,349.2146224975586,26.93275,0,0,0,3.193766415781242E7,1.1746727000624977E7,0,0,0,0,0,0,0,
3472,157.0859231176104,13.612322916666667,7422293.985156254,0,0,4.219749998145311E7,1.0131607235796865E7,5516134.892718772,1.880369448959375E7,2.0635516322693348E7,0,4456107.846124987,0,2.161602534762497E7,
3473,415.2486659458705,28.541309523809527,0,0,0,3.422150930328118E7,6.15267790926248E8,3.697572142262509E8,6146452.930312588,1.9916427330937404E7,0,3.2693047185624886E7,0,4.557572619406223E7,
3474,563.5040588378906,32.339333333333336,0,0,0,2.732120964875035E7,0,0,0,8012511.5134374015,0,0,0,0,
3475,227.1283071979996,21.820999999999998,0,0,0,3.3617910779843815E7,3101380.716718782,2.220236419562482E7,7814677.635937606,0,0,6552541.745937457,0,2.318218276178125E8,
3476,429.2645917619978,29.549500000000002,0,0,0,3.1385473016562477E7,3.852626901650005E8,3.51073587095E8,7796894.640312574,5.1552950349062644E7,0,1.5263518904375106E7,0,1.4335597979062423E7,
3477,174.95508388200008,1.7302958333333331,9.455054327391285E8,4.9729973906646055E8,1.308719207426758E7,2.8672812648406256E7,4.981510765756248E7,4.592825294693558E7,5.981475119824999E7,7.008241791478124E7,3.5377468062234366E8,1.53495652026832E8,1.190501564612344E8,1.7310504215299213E8,
3478,603.1853637695312,30.68166666666667,0,0,0,7.87837996987498E7,0,0,0,0,0,0,0,0,
3479,175.09642807068118,13.7931,0,0,0,3.5269666015437454E7,5032164.870640632,0,3957396.867931643,0,0,0,0,0,
3480,381.17361660280085,32.33716666666667,0,0,0,4.273488255203145E7,0,3247044.167705078,0,2.2380721204062626E7,0,0,0,0,
3481,429.2642517089844,30.504933333333334,0,0,0,3.172674510250001E7,5.814543205546884E7,1.7676430946812513E8,1.04526560634375E7,2.8424586282812513E7,0,0,0,0,
