row ID,row m/z,row retention time,POS_Cas11.mzXML Peak area,POS_Cas13.mzXML Peak area,POS_Cas24.mzXML Peak area,POS_Cas3.mzXML Peak area,POS_Cas4.mzXML Peak area,POS_Cas5.mzXML Peak area,POS_Cas6.mzXML Peak area,POS_Extrait2hexane.mzXML Peak area,POS_YSBlanc_MSMS.mzXML Peak area,POS_YSC4-512CCP6P_MSMS.mzXML Peak area,POS_YSC410MCP6P_MSMS.mzXML Peak area,POS_YSC511MCP6P_MSMS.mzXML Peak area,
10947,427.1717224121094,18.019166666666667,0,0,0,0,0,0,0,0,0,0,5261586.279375034,0,
10948,275.07562255859375,4.786366666666667,0,0,0,0,0,0,0,0,0,0,8371786.381375006,0,
10949,459.12757873535156,14.972383333333333,0,0,0,0,0,0,0,0,0,0,4602485.936812398,0,
10950,242.11297607421875,3.3011333333333335,0,0,0,0,0,0,0,0,0,0,8524044.978031253,0,
10951,561.2317504882812,18.128333333333334,0,0,0,0,0,0,0,0,0,0,4926242.045624985,0,
10952,193.04943715609036,3.1775,0,6.827286031621194E7,0,0,0,0,0,0,0,0,3.1580699560406238E7,0,
10953,278.24725570190805,22.097666666666665,0,0,0,0,0,0,0,0,0,3.8874180908603034E9,5511074.868125007,3.015772451710939E9,
10954,288.1188049316406,2.4105166666666666,0,0,0,0,0,0,0,0,0,0,4209422.078312507,0,
10955,465.13848876953125,16.330916666666667,0,0,0,0,0,0,0,0,0,0,4355065.301218932,0,
10956,167.03366978427664,4.077822222222222,0,2.595226496516898E7,0,0,0,0,0,0,0,3.2146165684180874E8,7467792.620750001,0,
10957,457.22186784452947,20.632083333333334,1.319182225663281E8,3.993491374007812E7,0,0,0,0,0,0,0,0,4102943.7521874146,2.1338588387031447E7,
10958,299.2573804194384,23.557083333333335,0,0,0,8569567.907656303,0,0,0,0,0,0,4113522.301875086,0,
10959,443.31376317304967,28.137520833333333,4.988997665812507E7,0,3.430013247117194E7,9.979480999941403E7,0,0,4.5966297232343875E7,3.340974353865619E8,0,3.2267007162312514E8,4729539.694999995,7.151515008737521E8,
10960,197.0806056936168,10.612022222222222,0,6.697314983879682E8,0,0,0,0,0,0,0,1.163547531370468E8,6607646.8323749695,0,
10961,328.2839660644531,20.905666666666665,0,0,0,0,0,0,0,0,0,0,3502328.5578124933,0,
10962,168.07647705078125,1.7848333333333335,0,0,0,0,0,0,0,0,0,0,3224578.033343753,0,
10963,496.3262023925781,22.5425,0,0,0,0,0,0,0,0,0,0,6609627.548125172,0,
10964,246.08163452148438,19.2665,0,0,0,0,0,0,0,0,0,0,3297273.0003124615,0,
10965,327.04718017578125,3.7130666666666667,0,0,0,0,0,0,0,0,0,0,6572094.476031269,0,
10966,397.18487548828125,16.5279,0,0,0,0,0,0,0,0,0,0,5499078.876500048,0,
10967,205.15838623046875,17.741666666666667,0,0,0,0,0,0,0,0,0,0,3438217.167812473,0,
10968,235.20507937114007,29.299458333333334,0,0,0,0,0,0,0,0,1.8141248581718758E7,2.0081536132187672E7,3261269.905624922,1.76587023475E7,
10969,583.2142944335938,18.11733333333333,0,0,0,0,0,0,0,0,0,0,4996021.863750013,0,
10970,325.1076965332031,16.472683333333332,0,0,0,0,0,0,0,0,0,0,3669358.700281313,0,
10971,219.17397593646967,44.600875,0,0,0,0,0,0,0,0,4.321400695125015E7,5.6022015173437245E7,1023112.0281247176,4.530312190343735E7,
10972,374.16288276954936,20.592916666666667,0,0,0,0,0,0,0,0,0,6708676.951718708,3700015.9959375435,0,
10973,163.07504453888464,18.344444444444445,0,0,0,0,0,0,0,0,0,1.1031315669468716E8,6319668.807187526,2.40833386837504E7,
10974,713.1671752929688,17.822333333333333,0,0,0,0,0,0,0,0,0,0,3157485.6278125206,0,
10975,495.1488037109375,9.647133333333333,0,0,0,0,0,0,0,0,0,0,4697062.047874981,0,
10976,505.1314392089844,11.552283333333332,0,0,0,0,0,0,0,0,0,0,4468808.749531268,0,
10977,352.10198974609375,10.063816666666666,0,0,0,0,0,0,0,0,0,0,4931923.526593678,0,
10978,245.1531199016985,19.113666666666667,1.031056044130275E8,0,0,0,0,0,0,0,0,0,3181060.0859375815,0,
10979,179.0335235595703,8.926183333333334,0,0,0,0,0,0,0,0,0,0,1.1635055745062493E7,0,
10980,433.1123962402344,9.440033333333334,0,0,0,0,0,0,0,0,0,0,6984983.511656228,0,
10981,219.17400087862694,20.899116666666668,2.956914627625006E7,1.263563350450392E8,0,0,2.2722990766851592E8,4.07491748721876E7,1.8624878954179698E8,1.6193605837820277E8,3.967905619910943E8,3.602536928875029E7,4503187.966250166,4.433186395574998E8,
10982,251.05471801757812,12.6364,0,0,0,0,0,0,0,0,0,0,3574322.3834063276,0,
10983,211.1436767578125,39.8875,0,0,0,0,0,0,0,0,0,0,2.5810502044061374E7,0,
10984,451.12786865234375,9.443616666666665,0,0,0,0,0,0,0,0,0,0,6618213.866656233,0,
10985,205.04932170022252,4.365733333333334,0,6.933548366510057E7,0,0,0,0,0,0,0,1.0994908524694134E8,1.100249818712498E7,0,
10986,189.05418395996094,39.894999999999996,0,0,0,0,0,0,0,0,0,0,7360338.176562578,0,
10987,290.14678955078125,4.039283333333334,0,0,0,0,0,0,0,0,0,0,3318652.7397500533,0,
10988,513.1598510742188,9.639983333333333,0,0,0,0,0,0,0,0,0,0,4221880.310437464,0,
10989,227.13858666513482,8.155166666666666,0,0,0,0,0,0,0,0,0,0,7030592.651218741,1.1077340980413081E8,
10990,277.06787109375,14.965233333333334,0,0,0,0,0,0,0,0,0,0,6468546.502312466,0,
10991,425.1433410644531,11.818583333333333,0,0,0,0,0,0,0,0,0,0,3311830.740718808,0,
10992,508.1448059082031,8.084316666666668,0,0,0,0,0,0,0,0,0,0,5900247.9336249875,0,
10993,295.07835217455886,2.179358333333333,0,1.5041737761148427E7,0,0,0,0,0,0,0,0,3349995.438968759,0,
10994,451.13043212890625,9.769883333333333,0,0,0,0,0,0,0,0,0,0,3459948.580187532,0,
10995,264.23985307739497,23.966277777777776,0,0,0,0,0,0,0,0,0,6.257771979635934E8,3530547.46968767,1.171023324214063E9,
10996,503.1160888671875,11.611933333333333,0,0,0,0,0,0,0,0,0,0,3353908.322312553,0,
10997,223.05967712402344,6.274183333333334,0,0,0,0,0,0,0,0,0,0,5717794.604843759,0,
10998,291.1589658909468,24.24427777777778,0,0,0,0,0,2.1525878481875014E7,6.558619523940601E8,0,0,0,3516364.4568751263,0,
10999,171.1378959825897,42.053333333333335,9.393786346121109E7,3.4619653959531285E7,4.60849737365628E7,3.4549228652343586E7,4.1176261572499916E7,1.161527381765624E8,5.748113779999999E7,4.792440919625003E7,1.6609193837843728E8,1.985219586200001E8,2.1936595834999252E7,2.043302494706254E8,
11000,223.05950927734375,8.929766666666666,0,0,0,0,0,0,0,0,0,0,6033960.376375042,0,
11001,519.1465454101562,15.771766666666668,0,0,0,0,0,0,0,0,0,0,3057703.7484999397,0,
11002,278.2472489842117,23.692452380952385,0,6.739788833523843E8,1.2395286604488268E8,8.756662778117186E7,8.122433460525382E7,0,0,0,0,3.81759290783999E9,1145712.1512500248,2.779514292094062E9,
11003,494.811114484647,37.415499999999994,0,0,0,0,0,0,0,0,4356825.343124987,1.1509760256249815E7,946336.3674998804,8830139.85968763,
11004,625.18994140625,17.64816666666667,0,0,0,0,0,0,0,0,0,0,936725.4106250117,0,
11005,350.22918043725286,20.993666666666666,0,0,0,0,0,0,0,0,0,5.765311205867153E7,903923.2100000116,1.8940437180718756E8,
11006,171.1003519400131,18.22239666666667,0,0,0,3.3225574164402306E8,3.0924350150631183E8,2.684759372055934E8,1.5234067419823444E8,0,0,0,1391955.6658437534,0,
11007,319.15310178691396,22.168222222222226,0,0,0,0,0,5.2675940599414095E7,4.766461616121096E7,0,0,0,897887.635937633,0,
11008,339.2507019042969,13.058,0,0,0,0,0,0,0,0,0,0,0,2.40095823707188E7,
11009,555.3160932824967,24.580416666666665,0,0,0,0,0,0,0,0,0,6282899.8531640405,0,9.685231133174989E8,
11010,359.2053527832031,24.586833333333335,0,0,0,0,0,0,0,0,0,0,0,5.0941537640874845E8,
11011,427.2317199707031,21.6755,0,0,0,0,0,0,0,0,0,0,0,4.535829671443743E8,
11012,359.2054748535156,18.309166666666666,0,0,0,0,0,0,0,0,0,0,0,3.0384994537906253E8,
11013,537.3045043945312,24.586833333333335,0,0,0,0,0,0,0,0,0,0,0,2.187898615625006E8,
11014,577.2968139648438,24.586833333333335,0,0,0,0,0,0,0,0,0,0,0,2.1958524231968805E8,
11015,880.95088613128,25.36553333333333,0,0,0,0,0,1.2641401265937457E7,4.8343960489296876E7,4.1971309592187226E7,0,1.3356404055624673E7,0,2.051351370662504E8,
11016,295.2625732421875,30.045333333333335,0,0,0,0,0,0,0,0,0,0,0,1.904547884393752E8,
11017,359.205322265625,25.199833333333334,0,0,0,0,0,0,0,0,0,0,0,1.8974690479000065E8,
11018,555.3151245117188,25.18566666666667,0,0,0,0,0,0,0,0,0,0,0,1.863766499912497E8,
11019,312.25253305447137,26.139666666666667,0,0,0,0,0,0,0,0,0,7.363217301331961E7,3.039115368703113E7,3.4686759380999947E8,
11020,588.3361206054688,23.73,0,0,0,0,0,0,0,0,0,0,0,2.5066736782375035E8,
11021,356.18505859375,19.703166666666668,0,0,0,0,0,0,0,0,0,0,0,1.3596147844999947E7,
11022,296.23043631188807,25.101875,0,0,0,7.213112681591424E8,8.642399930722665E8,7.902059975962473E8,1.7412027840750006E8,1.9072605527499914E7,0,6138881.132499749,826638.0468749858,1.7808504384186846E8,
11023,537.3046875,25.207,0,0,0,0,0,0,0,0,0,0,0,1.1756275498031284E8,
11024,485.24789478344627,26.302633333333336,0,0,0,0,0,5071388.045624706,1.4955269634218905E7,2.4388777197187334E7,0,2.226133350867182E7,0,1.1429415738375066E8,
11025,423.28875139601377,29.863750000000003,0,0,0,0,0,1.6853959596172094E7,1.0224827074343726E8,0,0,8.789238043898496E7,0,1.1192576769312541E8,
11026,479.2395858563664,26.788999999999998,0,0,0,0,0,8.096612918367192E7,1.638485534750008E7,9160664.522421911,0,1.3973411660820333E7,0,8.406808931312521E7,
11027,511.3257751464844,27.903666666666666,0,0,0,0,0,0,0,0,0,0,0,8.707749489124992E7,
11028,501.246090656052,18.547583333333336,4.7418955110390574E7,0,0,0,0,0,0,0,0,0,0,7.795407032124962E7,
11029,323.1847227178496,24.33170833333333,0,0,0,0,1.5937929193886835E7,1.378195567532015E8,1.902498274421863E7,0,0,0,0,9.623971067374945E7,
11030,341.19482421875,24.583333333333332,0,0,0,0,0,0,0,0,0,0,0,8.51793838349998E7,
11031,404.3121041230511,31.391055555555557,0,0,0,0,0,0,0,0,0,3.0778078871328242E7,1.1088340195703197E7,1.2607359720687464E8,
11032,498.30516052246094,17.476499999999998,0,0,0,0,0,0,0,0,0,0,0,7.881173383312526E7,
11033,509.3100280761719,24.61916666666667,0,0,0,0,0,0,0,0,0,0,0,8.677965265249941E7,
11034,509.2751159667969,19.538166666666665,0,0,0,0,0,0,0,0,0,0,0,8.943618901312487E7,
11035,195.174106441132,19.788,1.1866273169531297E7,0,0,0,0,0,0,0,0,0,0,8.30564683362501E7,
11036,343.17425537109375,15.890416666666665,0,0,0,0,0,0,0,0,0,0,0,8.639665805875023E7,
11037,1131.604248046875,24.586833333333335,0,0,0,0,0,0,0,0,0,0,0,5.569055095375052E7,
11038,403.16143798828125,14.584616666666667,0,0,0,0,0,0,0,0,0,0,0,2.80232259064375E7,
11039,736.3772583007812,18.2805,0,0,0,0,0,0,0,0,0,0,0,4.8594769951874666E7,
11040,867.4105224609375,25.590666666666667,0,0,0,0,0,0,0,0,0,0,0,4.8590946692500345E7,
11041,323.18450927734375,18.294833333333333,0,0,0,0,0,0,0,0,0,0,0,6.2942930318437636E7,
11042,1126.649658203125,24.586833333333335,0,0,0,0,0,0,0,0,0,0,0,4.372345217187529E7,
11043,531.3279353550502,28.937083333333334,0,0,0,0,0,0,0,0,0,2403317.4981250325,0,1.5155758057999995E8,
11044,655.3822021484375,25.590666666666667,0,0,0,0,0,0,0,0,0,0,0,5.394334889093794E7,
11045,577.297119140625,25.199833333333334,0,0,0,0,0,0,0,0,0,0,0,1.0414863601999934E8,
11046,488.29997275857363,22.170583333333333,0,0,0,0,0,0,0,0,0,7083695.675898377,0,6.964275810624984E7,
11047,413.1992492675781,18.665666666666667,0,0,0,0,0,0,0,0,0,0,0,6.798482776218766E7,
11048,509.2734375,23.101333333333333,0,0,0,0,0,0,0,0,0,0,0,1.655851467043746E8,
11049,508.36284383138025,27.698416666666667,0,0,0,0,0,0,0,0,0,2.6135769892109487E7,0,2.1927893753875002E8,
11050,519.2942504882812,25.956333333333337,0,0,0,0,0,0,0,0,0,0,0,5.861336755218737E7,
11051,572.3416137695312,25.207,0,0,0,0,0,0,0,0,0,0,0,7.384304275968747E7,
11052,411.2481689453125,22.630166666666664,0,0,0,0,0,0,0,0,0,0,0,5.85538335340628E7,
11053,341.1948547363281,18.309166666666666,0,0,0,0,0,0,0,0,0,0,0,5.135049321187511E7,
11054,262.22383937248,25.06522222222222,0,0,0,0,0,0,0,0,0,4.311528207418024E7,9900848.33765624,7.165577331124972E7,
11055,383.24194930979723,25.7675,0,0,0,0,4.88717518491718E8,0,0,0,0,0,0,7.507100326125035E7,
11056,497.2733459472656,16.212866666666667,0,0,0,0,0,0,0,0,0,0,0,5.370162734768696E7,
11057,537.3051147460938,27.176666666666666,0,0,0,0,0,0,0,0,0,0,0,4.9326677888749704E7,
11058,559.2868041992188,27.584999999999997,0,0,0,0,0,0,0,0,0,0,0,5.461977715812511E7,
11059,447.345947265625,19.333833333333335,0,0,0,0,0,0,0,0,0,0,0,5.228984267781224E7,
11060,393.3149999281418,32.24566666666667,1.0635501470750003E8,3.8556652774687424E7,0,0,0,2.6911133705078285E7,5.3020321224660236E8,5.557099834425398E8,0,1.1600859553187367E8,1.2878762157265462E7,4.807326855874989E7,
11061,260.61968994140625,18.294833333333333,0,0,0,0,0,0,0,0,0,0,0,7.135964604218763E7,
11062,278.10992307678947,25.1839,0,0,0,0,0,7512263.592226584,2.443316515511725E7,7046209.664140562,0,3.6657901653203174E7,0,5.474433930250011E7,
11063,381.1875305175781,18.2805,0,0,0,0,0,0,0,0,0,0,0,3.939343440156234E7,
11064,514.4093627929688,25.9815,0,0,0,0,0,0,0,0,0,0,0,5.357288450062474E7,
11065,489.3641662597656,24.22416666666667,0,0,0,0,0,0,0,0,0,0,0,9.553827015000026E7,
11066,137.1321907043457,19.9545,0,0,0,0,0,0,0,0,0,4385826.563320284,0,5.060654457875009E7,
11067,284.25775146484375,19.237166666666667,0,0,0,0,0,0,0,0,0,0,0,5.7672606012812555E7,
11068,537.2659912109375,14.914566666666667,0,0,0,0,0,0,0,0,0,0,0,4.7327331556187615E7,
11069,569.3310546875,26.41466666666667,0,0,0,0,0,0,0,0,0,0,0,6.585820391437515E7,
11070,401.1997375488281,14.136483333333333,0,0,0,0,0,0,0,0,0,0,0,3.381108736849988E7,
11071,589.3721726940524,16.76475,0,0,0,0,0,0,0,0,0,3.0892671477656484E7,0,8.90129938055624E7,
11072,305.17408070014744,27.739555555555558,0,0,0,8.165291390617162E7,0,0,0,6.032154640507828E7,0,0,0,3.301887533562516E7,
11073,387.2375144958496,16.644066666666667,0,0,0,0,0,0,0,0,0,5306624.530765634,0,4.1200774110125266E7,
11074,532.3609008789062,28.798333333333336,0,0,0,0,0,0,0,0,0,0,0,1.5787370130124965E8,
11075,388.1614685058594,12.490366666666667,0,0,0,0,0,0,0,0,0,0,0,4773028.7402499765,
11076,283.204833984375,17.47283333333333,0,0,0,0,0,0,0,0,0,0,0,4.713066775875021E7,
11077,305.17401640371554,24.36572222222222,0,0,0,0,0,4.420228008203103E7,0,0,0,0,7052099.188007722,5.6747414985937595E7,
11078,361.1838836669922,15.32725,0,0,0,0,0,0,0,0,0,0,0,7.3560367394125E7,
11079,165.12705993652344,19.958333333333332,0,0,0,0,0,0,0,0,0,0,0,4.5824600732500084E7,
11080,392.2422637939453,17.835500000000003,0,0,0,0,0,0,0,0,0,0,0,4.26491810031248E7,
11081,398.6923828125,18.294833333333333,0,0,0,0,0,0,0,0,0,0,0,4.37207563E7,
11082,377.2672536214193,23.3615,0,0,0,0,0,0,0,5477384.395937431,0,0,0,4.3933247260937385E7,
11083,395.2938690185547,20.012,0,0,0,0,0,0,0,0,0,0,0,4.212953733187505E7,
11084,273.0689392089844,1.92295,0,0,0,0,0,0,0,0,0,0,0,3.935775080825001E7,
11085,397.3052673339844,24.450333333333333,0,0,0,0,0,0,0,0,0,0,0,6.467852224937493E7,
11086,185.04405212402344,24.586833333333335,0,0,0,0,0,0,0,0,0,0,0,4.218722362718745E7,
11087,497.2734832763672,15.890416666666665,0,0,0,0,0,0,0,0,0,0,0,4.42691485678126E7,
11088,486.37762451171875,24.788,0,0,0,0,0,0,0,0,0,0,0,4.039205080874986E7,
11089,493.2785339355469,25.590666666666667,0,0,0,0,0,0,0,0,0,0,0,4.801585780062536E7,
11090,554.3317565917969,27.577833333333334,0,0,0,0,0,0,0,0,0,0,0,3.6603044217500135E7,
11091,557.2783203125,18.294833333333333,0,0,0,0,0,0,0,0,0,0,0,3.586341524437511E7,
11092,347.1842819345334,16.616855555555556,6.17445816513164E7,0,0,0,0,0,0,0,0,3.352897434309218E8,0,1.2286582854168737E8,
11093,351.1795654296875,24.156,0,0,0,0,0,0,0,0,0,0,0,3.684596089156289E7,
11094,493.277035170335,16.45414166666667,0,0,0,0,0,0,0,0,0,9663188.431125011,0,4.579944613743734E7,
11095,476.3009875753652,22.032416666666663,0,0,0,0,0,0,0,0,0,5016295.635663868,0,4.153764259187512E7,
11096,389.1457214355469,14.380233333333333,0,0,0,0,0,0,0,0,0,0,0,1.5118635298812509E7,
11097,167.03350830078125,24.586833333333335,0,0,0,0,0,0,0,0,0,0,0,3.868968625156233E7,
11098,405.26239013671875,21.586833333333335,0,0,0,0,0,0,0,0,0,0,0,4.0372760420624994E7,
11099,482.2012634277344,12.03285,0,0,0,0,0,0,0,0,0,0,0,6.87230946365E7,
11100,420.34429931640625,30.966666666666665,0,0,0,0,0,0,0,0,0,0,0,2.843905775625032E7,
11101,545.3313598632812,23.054333333333332,0,0,0,0,0,0,0,0,0,0,0,4.4313549043124825E7,
11102,509.34619140625,28.733999999999998,0,0,0,0,0,0,0,0,0,0,0,1.1255624041499992E8,
11103,509.25994873046875,10.137316666666667,0,0,0,0,0,0,0,0,0,0,0,6.052579334431246E7,
11104,387.25225830078125,21.583166666666667,0,0,0,0,0,0,0,0,0,0,0,3.802200028062502E7,
11105,156.10191345214844,2.6323833333333337,0,0,0,0,0,0,0,0,0,0,0,2.7064316911625013E7,
11106,577.2971801757812,23.334,0,0,0,0,0,0,0,0,0,0,0,3.2589637996874627E7,
11107,685.4338989257812,33.342999999999996,0,0,0,0,0,0,0,0,0,0,0,4.024195037499956E7,
11108,417.1875,15.2449,0,0,0,0,0,0,0,0,0,0,0,3.36229614348125E7,
11109,591.3876342773438,19.738999999999997,0,0,0,0,0,0,0,0,0,0,0,3.584338123625014E7,
11110,601.2988891601562,28.92366666666667,0,0,0,0,0,0,0,0,0,0,0,3.3311506026249815E7,
11111,323.1847229003906,27.577833333333334,0,0,0,0,0,0,0,0,0,0,0,3.3358702911875065E7,
11112,385.2366943359375,23.09416666666667,0,0,0,0,0,0,0,0,0,0,0,3.500665270187495E7,
11113,507.32925833088075,27.569333333333333,0,0,0,0,0,0,0,9213155.11164049,0,0,0,3.8551085048437506E7,
11114,343.1741943359375,25.612166666666667,0,0,0,0,0,0,0,0,0,0,0,3.619405541312515E7,
11115,593.2903747558594,24.138166666666667,0,0,0,0,0,0,0,0,0,0,0,3.373180733250024E7,
11116,453.24713134765625,22.163166666666665,0,0,0,0,0,0,0,0,0,0,0,3.742949479125002E7,
11117,457.3663635253906,19.168833333333335,0,0,0,0,0,0,0,0,0,0,0,3.4849084611875005E7,
11118,332.2184643867688,23.372249999999998,0,0,0,0,0,0,0,0,0,7609029.209218837,0,2.8648476620000113E7,
11119,554.33154296875,28.0185,0,0,0,0,0,0,0,0,0,0,0,4.028669365625029E7,
11120,505.2786560058594,26.013666666666666,0,0,0,0,0,0,0,0,0,0,0,3.459938438437492E7,
11121,424.3776550292969,31.81116666666667,0,0,0,0,0,0,0,0,0,0,0,3.320128884062511E7,
11122,281.1126708984375,4.440133333333334,0,0,0,0,0,0,0,0,0,0,0,7.628079010506253E7,
11123,240.12255859375,10.166183333333333,0,0,0,0,0,0,0,0,0,0,0,1.0202245548587511E8,
11124,483.2208251953125,21.682666666666666,0,0,0,0,0,0,0,0,0,0,0,3.846029835749982E7,
11125,454.8669128417969,25.088833333333334,0,0,0,0,0,0,0,0,0,0,0,3.646456903562505E7,
11126,339.1793374588241,22.566333333333333,0,0,0,0,0,0,0,0,0,7731776.163632907,0,4.511193381093754E7,
11127,167.03363037109375,18.287666666666667,0,0,0,0,0,0,0,0,0,0,0,2.921861563875013E7,
11128,139.0386505126953,24.586833333333335,0,0,0,0,0,0,0,0,0,0,0,3.3986601696562454E7,
11129,493.2786407470703,22.839,0,0,0,0,0,0,0,0,0,0,0,4.3125962672812454E7,
11130,270.2421569824219,17.605999999999998,0,0,0,0,0,0,0,0,0,0,0,3.2241062782812305E7,
11131,271.20301340861494,12.819116666666666,0,0,0,0,0,0,0,0,0,3.05733783228749E7,0,3.424835443106248E7,
11132,330.17218017578125,24.569000000000003,0,0,0,0,0,0,0,0,0,0,0,3.649760514031244E7,
11133,708.4293823242188,24.709,0,0,0,0,0,0,0,0,0,0,0,3.0646482469999976E7,
11134,287.0848388671875,1.9838166666666666,0,0,0,0,0,0,0,0,0,0,0,3.3325372159312505E7,
11135,446.3595275878906,34.08383333333333,0,0,0,0,0,0,0,0,0,0,0,5.74967863768747E7,
11136,260.61962890625,19.237166666666667,0,0,0,0,0,0,0,0,0,0,0,3.871155330375024E7,
11137,418.2099304199219,21.209333333333333,0,0,0,0,0,0,0,0,0,0,0,2.982004455999993E7,
11138,408.38275146484375,33.222166666666666,0,0,0,0,0,0,0,0,0,0,0,3.112778449312496E7,
11139,907.6024353027344,30.649250000000002,0,0,0,0,0,0,0,0,0,1984174.1224999581,0,2.4010266043124855E7,
11140,521.3096313476562,26.753333333333334,0,0,0,0,0,0,0,0,0,0,0,3.1152805449375156E7,
11141,263.12749308846765,15.251000000000001,0,0,0,0,0,0,0,0,0,8.44208782339611E7,0,4.606819626693757E7,
11142,521.2713623046875,15.2449,0,0,0,0,0,0,0,0,0,0,0,3.273430648181245E7,
11143,301.1413321623931,18.02766666666667,0,0,0,0,0,1.1562765864746131E7,0,0,0,0,0,3.632336181687478E7,
11144,185.0441436767578,18.294833333333333,0,0,0,0,0,0,0,0,0,0,0,2.896054468624996E7,
11145,137.02316284179688,4.4508833333333335,0,0,0,0,0,0,0,0,0,0,0,1.0968351078937499E8,
11146,357.1172180175781,11.2272,0,0,0,0,0,0,0,0,0,0,0,5.4287266986562565E7,
11147,471.23597974486916,23.370944444444444,0,0,0,0,0,0,8110684.977578305,0,0,7604913.2095313445,0,5.382817831374978E7,
11148,256.2265930175781,16.32743333333333,0,0,0,0,0,0,0,0,0,0,0,3.1326120990562655E7,
11149,530.404541015625,25.967166666666667,0,0,0,0,0,0,0,0,0,0,0,2.9652006011874776E7,
11150,139.03872680664062,18.294833333333333,0,0,0,0,0,0,0,0,0,0,0,2.623515415062499E7,
11151,438.2993469238281,24.813,0,0,0,0,0,0,0,0,0,0,0,2.575851968218752E7,
11152,574.2887573242188,24.579666666666665,0,0,0,0,0,0,0,0,0,0,0,2.2233253433125123E7,
11153,419.20549810396597,17.297083333333333,6.269007964972677E8,0,0,0,0,0,0,1.5447411581249975E7,0,8188836.116640706,0,3.774584533562495E7,
11154,1063.448486328125,15.5497,0,0,0,0,0,0,0,0,0,0,0,3.516184769118743E7,
11155,519.2557983398438,15.732633333333332,0,0,0,0,0,0,0,0,0,0,0,7.20071586890626E7,
11156,191.07000597507857,14.604004166666666,2.7586415766581255E8,3.055956179946875E7,0,0,0,0,0,0,0,1.5573510182365642E9,0,4.0322794974874906E7,
11157,300.2289267645942,28.770666666666667,0,0,0,0,0,0,0,0,0,7354538.377187229,0,5.735375451031276E7,
11158,511.2435607910156,24.6155,0,0,0,0,0,0,0,0,0,0,0,2.1507384776874878E7,
11159,223.16880798339844,19.764,0,0,0,0,0,0,0,0,0,0,0,3.9293217603125036E7,
11160,369.20172119140625,18.586833333333335,0,0,0,0,0,0,0,0,0,0,0,2.8721661316250008E7,
11161,315.25225830078125,16.349083333333333,0,0,0,0,0,0,0,0,0,0,0,2.821444808212513E7,
11162,357.1900939941406,12.160383333333334,0,0,0,0,0,0,0,0,0,0,0,3.8758534706624955E7,
11163,376.30727857237036,27.5495,0,4.153602632695319E7,0,0,0,0,0,1.3142677191398406E8,0,3.204277586835926E7,0,3.3510225019062467E7,
11164,358.127685546875,14.369483333333333,0,0,0,0,0,0,0,0,0,0,0,4.9115783532124974E7,
11165,784.2347717285156,37.747499999999995,0,0,0,0,0,0,0,0,0,0,0,3.683993065874954E7,
11166,278.10996976553224,26.141499999999997,0,0,0,0,0,0,6938227.138554644,0,0,2.6886746185000077E7,0,2.8017839151875056E7,
11167,299.1321716308594,14.118583333333333,0,0,0,0,0,0,0,0,0,0,0,2.6957659839781325E7,
11168,255.19497680664062,16.366983333333334,0,0,0,0,0,0,0,0,0,0,0,2.9637523215749938E7,
11169,275.09229267732593,23.136499999999998,0,0,0,9711766.25197267,0,7650413.126777365,0,0,0,0,0,3.362043378218736E7,
11170,307.2260437011719,19.8035,0,0,0,0,0,0,0,0,0,0,0,3.2134526823124938E7,
11171,264.1586188524411,19.06236666666667,0,0,0,0,1.0632438430738298E7,0,0,0,2.2334252790411844E9,1.0515462579476573E7,2.372309347013634E8,5.906566833625001E7,
11172,297.1844040039197,25.94066666666667,0,0,0,2.2962601973144453E7,0,0,0,0,0,2.0966705358710792E7,0,1.981629251625001E7,
11173,591.50830078125,25.770166666666668,0,0,0,0,0,0,0,0,0,0,0,4.421024041125011E7,
11174,355.2450256347656,16.349083333333333,0,0,0,0,0,0,0,0,0,0,0,2.3537747607999887E7,
11175,357.189501865138,15.290158333333332,0,6.507125319977349E8,0,0,0,0,0,0,0,0,0,3.86673963593124E7,
11176,465.18585205078125,11.032533333333333,0,0,0,0,0,0,0,0,0,0,0,6.215568277506242E7,
11177,478.28131103515625,21.880333333333333,0,0,0,0,0,0,0,0,0,0,0,2.3998468610000014E7,
11178,239.0787368047805,12.545391666666667,0,0,0,0,0,0,0,0,0,8276527.207904303,0,3.929954402306258E7,
11179,156.10194396972656,1.9838166666666666,0,0,0,0,0,0,0,0,0,0,0,1.749072338181252E7,
11180,393.3141784667969,16.8625,0,0,0,0,0,0,0,0,0,0,0,2.4925352008124817E7,
11181,523.2904052734375,20.554666666666666,0,0,0,0,0,0,0,0,0,0,0,2.8682830229375012E7,
11182,421.2944641113281,21.725666666666665,0,0,0,0,0,0,0,0,0,0,0,2.5159167831249908E7,
11183,229.12206665406745,15.476099999999999,5.971407389843369E7,0,0,0,0,0,0,0,0,0,0,3.760528158225008E7,
11184,478.3518371582031,21.486333333333334,0,0,0,0,0,0,0,0,0,0,0,2.3240270806875106E7,
11185,476.2635498046875,21.916166666666665,0,0,0,0,0,0,0,0,0,0,0,2.5731372577187404E7,
11186,526.3729858398438,28.733999999999998,0,0,0,0,0,0,0,0,0,0,0,6.595619416343745E7,
11187,420.2365158081055,20.158833333333334,0,0,0,0,0,0,0,0,0,3195467.862812455,0,2.1268488928125117E7,
