Index,node_1,node_2,matched_peaks,total_peaks,matching_score,rt_gap,mz_gap,status,status_universal,Fragnotation,Adnotation,All_annotations,ion_mode,cosine_score
91,303,307,0.0,0.0,0.0,0.032,-167.9141,neg_cos_edge,cos_edge,,,0.98,NEG,0.98
92,303,47,5.0,0.0,0.0,0.207,1.9944,neg_singcos_edge,singcos_edge,,,0.97,NEG,0.97
93,306,417,0.0,0.0,0.0,0.073,-378.1477,neg_cos_edge,cos_edge,,,0.9,NEG,0.9
94,306,396,5.0,0.0,0.0,0.073,1.9945,neg_singcos_edge,singcos_edge,,,0.95,NEG,0.95
95,306,379,6.0,0.0,0.0,31.869,136.025,neg_singcos_edge,singcos_edge,,,0.63,NEG,0.63
96,306,320,5.0,0.0,0.0,53.625,116.0465,neg_singcos_edge,singcos_edge,,,0.73,NEG,0.73
97,306,394,4.0,0.0,0.0,125.424,170.2293,neg_singcos_edge,singcos_edge,,,0.75,NEG,0.75
98,306,299,5.0,0.0,0.0,38.422,130.0607,neg_singcos_edge,singcos_edge,,,0.76,NEG,0.76
99,306,349,2.0,0.0,0.0,35.995,170.0539,neg_singcos_edge,singcos_edge,,,0.79,NEG,0.79
100,306,419,0.0,0.0,0.0,0.073,-67.9871,neg_cos_edge,cos_edge,,,0.96,NEG,0.96
101,307,352,3.0,0.0,0.0,0.023,82.9357,neg_singcos_edge,singcos_edge,,,0.74,NEG,0.74
102,307,311,4.0,23.0,0.17,0.517,111.9781,neg_frag_edge,frag_edge,,,111.9781,NEG,0.0
103,307,303,5.0,20.0,0.25,-0.032,167.9141,neg_frag_edge,frag_edge,,,167.9141,NEG,0.0
104,307,121,4.0,0.0,0.0,61.896,59.9194,neg_singcos_edge,singcos_edge,,,0.95,NEG,0.95
105,307,367,4.0,0.0,0.0,160.855,240.3715,neg_singcos_edge,singcos_edge,,,0.97,NEG,0.97
106,307,361,0.0,0.0,0.0,-0.062,-15.9739,neg_cos_edge,cos_edge,,,0.83,NEG,0.83
107,307,377,3.0,25.0,0.12,0.073,89.996,neg_frag_edge,frag_edge,,,89.996,NEG,0.0
108,308,201,4.0,0.0,0.0,0.282,1.9971,neg_singcos_edge,singcos_edge,,,0.83,NEG,0.83
109,309,304,0.0,0.0,0.0,0.0,-326.2819,neg_cos_edge,cos_edge,,,0.97,NEG,0.97
110,309,300,0.0,0.0,0.0,0.462,-304.3003,neg_cos_edge,cos_edge,,,0.98,NEG,0.98
111,309,305,2.0,0.0,0.0,0.0,252.1344,neg_singcos_edge,singcos_edge,,,0.84,NEG,0.84
112,311,411,2.0,0.0,0.0,131.207,65.9646,neg_singcos_edge,singcos_edge,,,0.66,NEG,0.66
113,311,399,2.0,0.0,0.0,97.957,65.9649,neg_singcos_edge,singcos_edge,,,0.67,NEG,0.67
114,311,370,2.0,0.0,0.0,171.754,65.9649,neg_singcos_edge,singcos_edge,,,0.67,NEG,0.67
115,311,368,2.0,0.0,0.0,0.118,1.0079,neg_singcos_edge,singcos_edge,,,0.82,NEG,0.82
116,311,377,0.0,0.0,0.0,-0.444,-21.9821,neg_cos_edge,cos_edge,,,0.76,NEG,0.76
117,311,456,2.0,0.0,0.0,227.687,84.3856,neg_singcos_edge,singcos_edge,,,0.63,NEG,0.63
118,311,384,2.0,0.0,0.0,0.129,1.9946,neg_singcos_edge,singcos_edge,,,0.82,NEG,0.82
119,311,414,4.0,0.0,0.0,1.661,0.0659,neg_singcos_edge,singcos_edge,,,0.96,NEG,0.96
120,311,474,2.0,0.0,0.0,193.81,98.4019,neg_singcos_edge,singcos_edge,,,0.64,NEG,0.64
121,311,55,3.0,0.0,0.0,0.038,43.99,neg_singcos_edge,singcos_edge,,,0.94,NEG,0.94
122,311,159,4.0,0.0,0.0,66.068,0.0658,neg_singcos_edge,singcos_edge,,,0.93,NEG,0.93
123,311,310,2.0,0.0,0.0,0.62,65.9649,neg_singcos_edge,singcos_edge,,,0.66,NEG,0.66
124,312,5,0.0,0.0,0.0,1.056,10.029,neg_cos_edge,cos_edge,,,0.95,NEG,0.95
125,314,313,2.0,0.0,0.0,11.351,156.1162,neg_singcos_edge,singcos_edge,,,0.92,NEG,0.92
126,314,395,2.0,0.0,0.0,102.188,156.1162,neg_singcos_edge,singcos_edge,,,0.89,NEG,0.89
127,316,376,0.0,0.0,0.0,0.901,-67.9868,neg_cos_edge,cos_edge,,,0.98,NEG,0.98
128,317,301,0.0,0.0,0.0,-5.986,-340.2974,neg_cos_edge,cos_edge,,,0.97,NEG,0.97
129,317,296,0.0,0.0,0.0,-2.247,-318.3157,neg_cos_edge,cos_edge,,,0.99,NEG,0.99
130,318,432,3.0,0.0,0.0,37.43,282.0229,neg_singcos_edge,singcos_edge,,,0.87,NEG,0.87
131,319,426,3.0,0.0,0.0,492.512,0.0555,neg_singcos_edge,singcos_edge,,,0.79,NEG,0.79
132,319,308,0.0,0.0,0.0,0.979,10.029,neg_cos_edge,cos_edge,,,0.81,NEG,0.81
133,321,321,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
134,322,301,4.0,28.0,0.14,-3.739,408.283,neg_frag_edge,frag_edge,,,408.283,NEG,0.0
135,324,315,3.0,26.0,0.12,-0.902,189.9213,neg_frag_edge,frag_edge,,,189.9213,NEG,0.0
136,324,7,4.0,16.0,0.25,-0.019,145.9312,neg_frag_edge,frag_edge,,,145.9312,NEG,0.0
137,326,302,3.0,20.0,0.15,-0.032,147.9319,neg_frag_edge,frag_edge,,,147.9319,NEG,0.0
138,327,301,0.0,0.0,0.0,0.0,-372.3079,neg_cos_edge,cos_edge,,,0.98,NEG,0.98
139,327,296,0.0,0.0,0.0,3.739,-350.3262,neg_cos_edge,cos_edge,,,1.0,NEG,1.0
140,327,317,0.0,0.0,0.0,5.986,-32.0105,neg_cos_edge,cos_edge,,,0.98,NEG,0.98
141,328,328,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
142,330,302,3.0,16.0,0.19,-0.506,67.9881,neg_frag_edge,frag_edge,,,67.9881,NEG,0.0
143,331,332,4.0,0.0,0.0,0.095,1.9971,neg_singcos_edge,cosine_edge,,,0.74,NEG,0.74
144,334,356,5.0,0.0,0.0,9.362,14.0156,neg_singcos_edge,cosine_edge,,,0.93,NEG,0.93
145,336,336,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
146,338,373,0.0,0.0,0.0,-1.126,-195.9081,neg_cos_edge,cos_edge,,,0.57,NEG,0.57
147,340,468,2.0,0.0,0.0,271.928,285.1325,neg_singcos_edge,cosine_edge,,,0.73,NEG,0.73
148,340,378,2.0,0.0,0.0,208.797,183.3024,neg_singcos_edge,cosine_edge,,,0.74,NEG,0.74
149,341,240,6.0,0.0,0.0,25.589,0.0001,neg_singcos_edge,singcos_edge,,,0.99,NEG,0.99
150,344,344,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
151,345,345,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
152,346,364,4.0,29.0,0.14,-1.8,184.1469,neg_frag_edge,frag_edge,,,184.1469,NEG,0.0
153,346,406,2.0,0.0,0.0,103.793,212.1785,neg_singcos_edge,singcos_edge,,,0.81,NEG,0.81
154,348,23,4.0,40.0,0.1,-0.578,111.9782,neg_frag_edge,frag_edge,,,111.9782,NEG,0.0
155,348,8,8.0,40.0,0.2,-0.586,67.988,neg_frag_edge,frag_edge,,,67.988,NEG,0.0
156,350,350,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
157,351,402,2.0,0.0,0.0,310.083,2.0157,neg_singcos_edge,cosine_edge,,,0.68,NEG,0.68
158,353,353,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
159,354,393,4.0,21.0,0.19,8.749,371.2803,neg_frag_edge,frag_edge,,,371.2803,NEG,0.0
160,357,357,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
161,360,199,7.0,29.0,0.24,-1.195,145.9307,neg_frag_edge,frag_edge,,,145.9307,NEG,0.0
162,361,311,4.0,19.0,0.21,0.579,127.952,neg_frag_edge,frag_edge,,,127.952,NEG,0.0
163,361,303,5.0,18.0,0.28,0.03,183.888,neg_frag_edge,frag_edge,,,183.888,NEG,0.0
164,361,354,5.0,0.0,0.0,182.793,187.3925,neg_singcos_edge,singcos_edge,,,0.92,NEG,0.92
165,362,302,3.0,25.0,0.12,5.371,145.9313,neg_frag_edge,frag_edge,,,145.9313,NEG,0.0
166,363,392,2.0,0.0,0.0,325.83,0.0002,neg_singcos_edge,cosine_edge,,,0.99,NEG,0.99
167,363,402,2.0,0.0,0.0,180.183,0.0002,neg_singcos_edge,cosine_edge,,,1.0,NEG,1.0
168,366,439,5.0,0.0,0.0,278.976,0.0005,neg_singcos_edge,cosine_edge,,,0.99,NEG,0.99
169,367,369,3.0,22.0,0.14,-7.629,408.2852,neg_frag_edge,frag_edge,,,408.2852,NEG,0.0
170,373,311,4.0,28.0,0.14,2.106,127.9721,neg_frag_edge,frag_edge,,,127.9721,NEG,0.0
171,373,303,6.0,24.0,0.25,1.557,183.9081,neg_frag_edge,frag_edge,,,183.9081,NEG,0.0
172,373,338,5.0,20.0,0.25,1.126,195.9081,neg_frag_edge,frag_edge,,,195.9081,NEG,0.0
173,374,374,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
174,376,297,3.0,0.0,0.0,51.078,210.0876,neg_singcos_edge,singcos_edge,,,0.89,NEG,0.89
175,379,237,6.0,28.0,0.21,0.145,107.9938,neg_frag_edge,frag_edge,,,107.9938,NEG,0.0
176,380,380,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
177,382,385,2.0,0.0,0.0,16.376,0.0002,neg_singcos_edge,cosine_edge,,,1.0,NEG,1.0
178,382,441,3.0,0.0,0.0,11.259,18.0111,neg_singcos_edge,cosine_edge,,,1.0,NEG,1.0
179,385,441,2.0,0.0,0.0,5.117,18.0109,neg_singcos_edge,cosine_edge,,,1.0,NEG,1.0
180,386,196,0.0,0.0,0.0,7.154,46.0049,neg_cos_edge,cos_edge,,,0.8,NEG,0.8
181,387,381,3.0,27.0,0.11,8.182,0.0325,neg_frag_edge,frag_edge,,,0.0325,NEG,0.0
182,389,389,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
183,390,390,0.0,0.0,0.0,0.0,0.0,neg_self_edge,self_edge,,,,NEG,0.0
