feature_id,row m/z,rtinseconds,POS_004_Acetylportentol.mzXML Peak area,POS_007_12_Desoxydiacetylpyxinol.mzXML Peak area,POS_008_12_Desoxypyxinol.mzXML Peak area,POS_002_2_Hydroxy_4_6_dimethoxyacetophenone.mzXML Peak area,POS_011_Bourgeanic_acid.mzXML Peak area,POS_012_Caperatic_acid.mzXML Peak area
945,906.2599967,8.138083332999999,0.0,0.0,0.0,0.0,0.0,3437587.087
946,952.3025905,7.864188095,0.0,0.0,0.0,0.0,0.0,815311.4653
947,343.2961324,3.327833333,0.0,0.0,0.0,0.0,0.0,1281695.241
948,301.1411514,4.822944444,0.0,0.0,0.0,0.0,0.0,2306719.296
949,682.3637085,5.942677777999999,0.0,0.0,0.0,0.0,0.0,1116363.172
950,341.09384769999997,4.6414599999999995,0.0,0.0,0.0,0.0,0.0,2197821.832
951,743.2404175,7.03275,0.0,0.0,0.0,0.0,0.0,1019467.673
952,191.1042955,2.092435714,0.0,0.0,0.0,0.0,3807282.0810000002,3764667.835
953,984.2373305,7.988610897,0.0,0.0,0.0,0.0,0.0,1994744.7040000001
954,221.15374219999998,4.253794999999999,0.0,0.0,0.0,0.0,0.0,1474840.9530000002
955,163.1329346,1.6989375,0.0,0.0,0.0,0.0,0.0,2797019.204
956,774.2549693,8.124836111,0.0,0.0,0.0,0.0,0.0,1090904.726
957,411.09481810000005,4.889458333,0.0,0.0,0.0,0.0,0.0,1077579.645
958,387.3103638,5.566616667000001,0.0,0.0,0.0,0.0,0.0,1440069.429
959,452.3949036,5.969233332999999,0.0,0.0,0.0,0.0,0.0,2578476.9469999997
960,304.2999817,4.076696667,0.0,0.0,0.0,0.0,0.0,1347613.781
961,940.2253672,7.254355556,0.0,0.0,0.0,0.0,0.0,1002168.907
962,324.21712310000004,4.813892063,0.0,0.0,0.0,0.0,0.0,1788661.269
963,159.06526499999998,1.662162121,0.0,0.0,0.0,0.0,0.0,892658.6816
964,269.1361164,1.8389920290000001,0.0,0.0,0.0,0.0,0.0,2947810.9439999997
965,245.1515918,3.831511458,0.0,0.0,0.0,0.0,0.0,3934297.48
966,598.1487427000001,7.108108333,0.0,0.0,0.0,0.0,0.0,942815.5431
967,157.0836639,0.709805556,0.0,0.0,0.0,0.0,0.0,3514550.106
968,303.8827566,0.31985,0.0,0.0,0.0,0.0,0.0,840718.6742
969,670.187205,8.147635185,0.0,0.0,0.0,0.0,0.0,1015467.882
970,480.15757750000006,6.153857143,0.0,0.0,0.0,0.0,0.0,894623.0298
971,779.1506856000001,7.742872222000001,0.0,0.0,0.0,0.0,0.0,1438903.0469999998
972,190.9875793,0.302066667,0.0,0.0,0.0,0.0,0.0,2044217.716
973,163.0978658,8.267884615,0.0,0.0,0.0,0.0,0.0,125915.9949
974,262.1649933,1.485292105,0.0,0.0,0.0,0.0,0.0,945105.7185
975,552.1615573,7.382015152,0.0,0.0,0.0,0.0,306165.8343,623651.4688
976,372.136069,4.347988889,0.0,0.0,0.0,0.0,0.0,1220192.642
977,149.0234494,4.82128642,0.0,0.0,0.0,0.0,0.0,1440902.2230000002
978,273.1672633,1.589094872,0.0,0.0,0.0,0.0,0.0,1571116.6409999998
979,1012.2685960000001,8.322332142999999,0.0,0.0,0.0,0.0,0.0,1168069.85
980,337.0751572,4.095970833,0.0,0.0,0.0,0.0,0.0,737654.4414
981,501.0865377,5.579361111,0.0,0.0,0.0,0.0,0.0,850764.604
982,208.03950749999998,5.040674074,0.0,0.0,0.0,0.0,0.0,1957761.648
983,169.1223566,2.08779386,0.0,0.0,0.0,0.0,2514034.759,2556231.035
984,173.0794971,1.4298205130000001,0.0,0.0,0.0,0.0,455566.4426,1065459.235
985,1177.209202,8.132947619,0.0,0.0,0.0,0.0,0.0,1381514.731
986,419.3157501,7.145831667,0.0,0.0,0.0,0.0,0.0,1873973.529
987,558.1735331,6.171927778,0.0,0.0,0.0,0.0,0.0,644161.9044
988,222.1699873,2.644333333,0.0,0.0,0.0,0.0,0.0,1087693.568
989,229.1411891,1.588807843,0.0,0.0,0.0,0.0,0.0,1730178.699
990,642.2112030000001,7.200051667,0.0,0.0,0.0,0.0,0.0,612781.2146
991,642.2117767000001,6.660958333,0.0,0.0,0.0,0.0,0.0,597326.6731
992,327.0083516,4.269672222,0.0,0.0,0.0,0.0,0.0,288030.0413
993,223.0623449,6.661819444,0.0,0.0,0.0,0.0,0.0,484798.1471
994,389.1127014,4.889458333,0.0,0.0,0.0,0.0,0.0,619448.4
995,432.2803841,1.234383333,0.0,0.0,0.0,0.0,0.0,479341.4284
996,213.1851234,2.935708333,0.0,0.0,0.0,0.0,0.0,811255.3463
997,335.21941269999996,4.655885714,0.0,0.0,0.0,0.0,0.0,1672617.445
998,386.15182749999997,4.6418625,0.0,0.0,0.0,0.0,0.0,942638.9085
999,568.1923325,6.1687491670000005,0.0,0.0,0.0,0.0,0.0,521245.2687
1000,1074.291218,8.214503846,0.0,0.0,0.0,0.0,1801207.6609999998,752545.2085
1001,626.1803146000001,7.654838333,0.0,0.0,0.0,0.0,0.0,600541.3165
1002,476.30671039999993,1.334542857,0.0,0.0,0.0,0.0,0.0,420439.2546
1003,459.30254620000005,6.909516667,0.0,0.0,0.0,0.0,0.0,828675.2692
1004,705.1340586,8.323344444,0.0,0.0,0.0,0.0,0.0,435368.81700000004
1005,223.0625883,6.175245238,0.0,0.0,0.0,0.0,0.0,444517.7875
1006,269.1361476,1.8280839290000002,0.0,0.0,0.0,0.0,0.0,730026.3342
1007,388.2541275,1.127820833,0.0,0.0,0.0,0.0,0.0,484506.9645
1008,1026.323291,8.241750833,0.0,0.0,0.0,0.0,0.0,452742.9008
1009,698.2192077999999,8.319390741,0.0,0.0,0.0,0.0,0.0,438086.7133
1010,326.2536948,1.99015,0.0,0.0,0.0,0.0,0.0,720117.6841
1011,371.1012268,5.669627778,0.0,0.0,0.0,0.0,0.0,489576.0956
1012,637.3057607000001,5.934111111,0.0,0.0,0.0,0.0,0.0,407735.8449
1013,521.1187337,6.869972222,0.0,0.0,0.0,0.0,0.0,391957.3394
1014,564.3591875,1.500438095,0.0,0.0,0.0,0.0,0.0,325064.012
1015,781.1801727000001,7.332298333,0.0,0.0,0.0,0.0,142856.184,178533.0784
1016,947.2874095000001,8.315747222,0.0,0.0,0.0,0.0,4478417.163,717844.1433
1017,312.22996780000005,4.397011111,0.0,0.0,0.0,0.0,0.0,632986.0146
1018,595.1608276000001,7.937609722,0.0,0.0,0.0,0.0,0.0,352324.7397
1019,245.1384506,1.706525,0.0,0.0,0.0,0.0,0.0,682171.7593
1020,321.2044932,3.4701680560000003,0.0,0.0,0.0,0.0,0.0,696017.1011
1021,235.09657669999999,4.6287291669999995,0.0,0.0,0.0,0.0,0.0,369450.888
1022,524.1295514999999,6.733780952,0.0,0.0,0.0,0.0,0.0,346597.9591
1023,313.21405330000005,5.085605,0.0,0.0,0.0,0.0,0.0,890637.1023
1024,624.2001537000001,7.932784848,0.0,0.0,0.0,0.0,0.0,371751.864
1025,611.1677856000001,6.663116667000001,0.0,0.0,0.0,0.0,0.0,291001.7342
1026,281.05191360000003,7.934549122999999,0.0,0.0,0.0,0.0,0.0,347824.1657
1027,864.267601,8.1150125,0.0,0.0,0.0,0.0,0.0,301470.2751
1028,873.2680130000001,7.62251875,0.0,0.0,0.0,0.0,0.0,690056.8635
1029,264.144183,1.6601803919999998,0.0,0.0,0.0,0.0,0.0,254107.1739
1030,290.2690369,2.6963555560000003,0.0,0.0,0.0,0.0,0.0,270445.2361
1031,330.3367615,4.338196667,0.0,0.0,0.0,0.0,0.0,340822.0441
1032,552.1976656,7.182614035,0.0,0.0,0.0,0.0,0.0,220601.2952
1033,221.0845452,7.927425225,0.0,0.0,0.0,0.0,0.0,211164.9123
1034,566.1764526000001,6.875866667,0.0,0.0,0.0,0.0,0.0,267291.2406
1035,211.0947918,1.7444681819999999,0.0,0.0,0.0,0.0,0.0,552191.7474
1036,149.02349850000002,3.232433333,0.0,0.0,0.0,0.0,0.0,441243.5523
1037,340.3940226,5.447022222,0.0,0.0,0.0,0.0,0.0,386513.6652
1038,725.2307406,8.348025758,0.0,0.0,0.0,0.0,0.0,320447.0595
1039,205.08599850000002,4.820653704,0.0,0.0,0.0,0.0,0.0,387208.769
1040,700.1996975,7.97355,0.0,0.0,0.0,0.0,0.0,251073.1796
1041,372.0663128,5.1099520830000005,0.0,0.0,0.0,0.0,0.0,639425.8305
1042,371.1003888,7.0409972220000006,0.0,0.0,0.0,0.0,0.0,193982.1599
1043,928.8343403999999,8.3786,0.0,0.0,0.0,0.0,0.0,259042.99300000002
1044,257.04216549999995,1.66215,0.0,0.0,0.0,0.0,0.0,218466.4799
1045,147.0657139,7.931183333,0.0,0.0,0.0,0.0,0.0,156238.2171
1046,1056.2899710000002,7.794209259,0.0,0.0,0.0,0.0,0.0,164781.988
1047,631.1147011,7.9295324560000005,0.0,0.0,0.0,0.0,0.0,219644.0348
1048,297.0829956,4.891996667,0.0,0.0,0.0,0.0,0.0,200710.7372
1049,334.2224246,1.2785742420000001,0.0,0.0,0.0,0.0,0.0,278346.9097
1050,297.0827408,4.096614583,0.0,0.0,0.0,0.0,0.0,170057.1786
1051,223.06386569999998,3.054588095,0.0,0.0,0.0,0.0,0.0,194560.0803
1052,239.14900669999997,0.7452766670000001,0.0,0.0,0.0,0.0,0.0,498764.2152
1053,308.0255705,7.929072807000001,0.0,0.0,0.0,0.0,0.0,179925.7106
1054,244.1543494,2.046066667,0.0,0.0,0.0,0.0,0.0,281418.6199
1055,317.115195,4.819880556,0.0,0.0,0.0,0.0,0.0,281929.6898
1056,656.2256165,7.65901,0.0,0.0,0.0,0.0,0.0,167292.0753
1057,358.29535419999996,5.123716667,0.0,0.0,0.0,0.0,174400.0501,251781.9609
1058,335.2221527,1.6446933330000002,0.0,0.0,0.0,0.0,0.0,115586.3567
1059,177.05477290000002,3.233253333,0.0,0.0,0.0,0.0,0.0,189345.2473
1060,1021.304911,8.411041667000001,0.0,0.0,0.0,0.0,0.0,120740.57199999999
1061,640.1951730000001,7.20742381,0.0,0.0,0.0,0.0,0.0,102977.4216
1062,1056.294293,8.391296153999999,0.0,0.0,0.0,0.0,0.0,61761.331289999995
1063,226.95162430000002,4.843623333,0.0,0.0,0.0,0.0,0.0,324420.8671
1064,808.2218627999999,7.017042857000001,0.0,0.0,0.0,0.0,0.0,214887.1922
1065,582.2090321000001,7.364033332999999,0.0,0.0,0.0,0.0,464834.0162,123255.1889
1066,332.1198566,4.0937692310000005,0.0,0.0,0.0,0.0,0.0,153958.0126
1067,464.4312279,7.1190050000000005,0.0,0.0,0.0,0.0,0.0,232403.6301
1068,223.09647809999998,3.2261428569999997,0.0,0.0,0.0,0.0,0.0,214234.375
1069,269.2477051,5.04369,0.0,0.0,0.0,0.0,0.0,388591.4053
1070,255.0629869,1.486548485,0.0,0.0,0.0,0.0,0.0,119045.8014
1071,256.2635727,5.701858333,0.0,0.0,0.0,0.0,0.0,274444.2374
1072,938.2852071000001,7.327393056,0.0,0.0,0.0,0.0,0.0,229171.9909
1073,248.1492432,1.4888566669999999,0.0,0.0,0.0,0.0,0.0,102032.8783
1074,155.07038640000002,1.481415385,0.0,0.0,0.0,0.0,0.0,122243.601
1075,291.2304535,5.041683333,0.0,0.0,0.0,0.0,0.0,301627.1275
1076,693.4550972,6.767745832999999,0.0,0.0,0.0,0.0,0.0,157011.4123
1077,730.2451681,7.986278704,0.0,0.0,0.0,0.0,0.0,79111.27526000001
1078,369.1241651,5.177045238,0.0,0.0,0.0,0.0,0.0,203369.9165
1079,219.06528730000002,2.639294444,0.0,0.0,0.0,0.0,0.0,90076.47147
1080,266.2111827,4.382713333,0.0,0.0,0.0,0.0,0.0,124364.308
1081,414.3217303,5.1359375,0.0,0.0,0.0,0.0,0.0,176944.878
1082,459.2017058999999,4.6299555560000005,0.0,0.0,0.0,0.0,0.0,75615.3109
1083,228.1960449,4.5841944439999995,0.0,0.0,0.0,0.0,0.0,273020.2984
1084,401.2622757,1.809388889,0.0,0.0,0.0,0.0,0.0,34694.193360000005
1085,446.2598985,1.268255882,0.0,0.0,0.0,0.0,0.0,40268.62044
1086,480.39050719999994,6.338036111,0.0,0.0,0.0,0.0,0.0,174903.0017
1087,307.1883028,5.238717949,0.0,0.0,0.0,0.0,0.0,187859.1675
1088,453.36907699999995,4.237997222,0.0,0.0,0.0,0.0,0.0,67650.21102999999
1089,402.2332764,1.152697222,0.0,0.0,0.0,0.0,0.0,56281.972460000005
1090,310.20153339999996,4.820453846,0.0,0.0,0.0,0.0,0.0,84444.14828
1091,376.0602966,5.101935,0.0,0.0,0.0,0.0,0.0,160218.7092
1092,287.22177430000005,5.194123333,0.0,0.0,0.0,0.0,0.0,71399.55312000001
1093,278.1732025,3.6446222219999997,0.0,0.0,0.0,0.0,0.0,70896.71199
1094,315.1228333,3.9289277780000003,0.0,0.0,0.0,0.0,0.0,44496.17081
1095,423.2752797,1.858460606,0.0,0.0,0.0,0.0,0.0,32369.6522
1096,460.2695557,3.799418333,0.0,0.0,0.0,0.0,0.0,38456.824010000004
1097,251.162237,5.0304944439999995,0.0,0.0,0.0,0.0,0.0,179464.4259
1098,332.9162292,6.610194443999999,0.0,0.0,0.0,0.0,0.0,226993.0646
1099,315.093417,4.090782353,0.0,0.0,0.0,0.0,0.0,44408.328160000005
1213,912.1978455,7.256316667,0.0,0.0,0.0,0.0,1917884.792,0.0
1222,230.2482577,3.406135088,0.0,0.0,0.0,0.0,6822298.301,0.0
1231,1072.30878,7.560761765,0.0,0.0,0.0,0.0,2700098.5289999996,0.0
1272,519.1391052,7.623760000000001,0.0,0.0,0.0,0.0,932486.7672,0.0
1273,163.0391096,5.28092971,0.0,0.0,0.0,0.0,4048009.111,0.0
1294,656.5088921,7.276441667,0.0,0.0,0.0,0.0,1363154.458,0.0
1295,626.2170639,7.483875,0.0,0.0,0.0,0.0,548966.0107,0.0
1329,208.0395144,4.96760098,0.0,0.0,0.0,0.0,1740110.029,0.0
1334,211.16959469999998,3.2616529410000004,0.0,0.0,0.0,0.0,240925.8177,0.0
1339,462.14697069999994,7.33360625,0.0,0.0,0.0,0.0,149554.3178,0.0
1344,139.9880257,8.37405,0.0,0.0,0.0,0.0,31542663.65,0.0
1347,193.1587836,2.0129597219999997,0.0,0.0,0.0,0.0,471132.778,0.0
1350,167.0131483,8.367625,0.0,0.0,0.0,0.0,37465931.73,0.0
1351,327.00826010000003,5.381831481,0.0,0.0,0.0,0.0,927296.4926,0.0
1359,670.24316,7.207307778,0.0,0.0,0.0,0.0,92824.92779,0.0
1369,305.2093478,3.418419697,0.0,0.0,0.0,0.0,4037286.082,0.0
1374,279.15895689999996,4.85445,0.0,0.0,0.0,0.0,3984715.729,0.0
1397,145.1336657,5.564086111,0.0,0.0,0.0,0.0,403554.1884,0.0
1401,386.1518736,4.666453125,0.0,0.0,0.0,0.0,898214.4545,0.0
1430,716.2307332,7.486408332999999,0.0,0.0,0.0,0.0,1389117.499,0.0
1445,718.2295684999999,7.487583333,0.0,0.0,0.0,0.0,655607.2771,0.0
1477,612.1651062000001,7.208273332999999,0.0,0.0,0.0,0.0,2697198.078,0.0
1490,167.01296059999999,5.560742307999999,0.0,0.0,0.0,0.0,13860694.07,0.0
1508,195.0652809,2.35803,0.0,0.0,0.0,0.0,6499927.672,0.0
1511,194.1176929,5.100895402,0.0,0.0,0.0,0.0,10570959.41,0.0
1568,251.1617889,2.556028571,0.0,0.0,0.0,0.0,3940793.9069999997,0.0
1591,226.012207,5.450524242,0.0,0.0,0.0,0.0,1788360.3569999998,0.0
1626,522.1510969,7.514895237999999,0.0,0.0,0.0,0.0,820823.6056,0.0
1627,184.98561899999999,8.409510185,0.0,0.0,0.0,0.0,44733369.83,0.0
1644,145.1336999,8.40702807,0.0,0.0,0.0,0.0,4095063.305,0.0
1646,207.0176252,8.412820587999999,0.0,0.0,0.0,0.0,4309446.763,0.0
1652,284.33121800000004,5.39066,0.0,0.0,0.0,0.0,235965.674,0.0
1653,566.1764865,6.882757407000001,0.0,0.0,0.0,0.0,246190.1293,0.0
1656,355.2826309,5.103,0.0,0.0,0.0,0.0,10749023.83,0.0
1668,387.30955,5.570188889,0.0,0.0,0.0,0.0,3366502459.0,0.0
1669,404.33633419999995,5.575983333,0.0,0.0,0.0,0.0,2566205463.0,0.0
1670,185.15322880000002,5.575983333,0.0,0.0,0.0,0.0,1098983969.0,0.0
1671,610.1858032,7.936271667000001,0.0,0.0,0.0,0.0,697983289.9,0.0
1672,684.2054342,8.315727778,0.0,0.0,0.0,0.0,555411835.6,0.0
1673,790.6383057,5.575983333,0.0,0.0,0.0,0.0,403573833.6,0.0
1674,369.2986603,4.913333333,0.0,0.0,0.0,0.0,481816315.8,0.0
1675,167.14270019999998,5.575983333,0.0,0.0,0.0,0.0,449909343.3,0.0
1676,795.5936279,5.575983333,0.0,0.0,0.0,0.0,603173890.0,0.0
1677,612.1836984,7.930828571,0.0,0.0,0.0,0.0,304384254.1,0.0
1678,536.1662525,7.618661905,0.0,0.0,0.0,0.0,234963529.2,0.0
1679,409.2912292,5.55455,0.0,0.0,0.0,0.0,624288037.7,0.0
1680,686.2029877,8.315466667,0.0,0.0,0.0,0.0,288343953.3,0.0
1681,203.16377260000002,5.575983333,0.0,0.0,0.0,0.0,168121950.9,0.0
1682,274.274231,3.256066667,0.0,0.0,0.0,0.0,120136550.6,0.0
1683,432.3683523,5.641966667,0.0,0.0,0.0,0.0,331666753.4,0.0
1684,373.2949524,5.3553,0.0,0.0,0.0,0.0,46911175.42,0.0
1685,773.6116943,5.575983333,0.0,0.0,0.0,0.0,80665597.5,0.0
1686,906.2600926000001,8.095528571000001,0.0,0.0,0.0,0.0,197478569.4,0.0
1687,1203.878174,5.575983333,0.0,0.0,0.0,0.0,96997471.71,0.0
1688,182.98531450000002,8.502590476,0.0,0.0,0.0,0.0,190035851.3,0.0
1689,908.2590887,8.110892424,0.0,0.0,0.0,0.0,157055530.5,0.0
1690,149.1324997,5.916325,0.0,0.0,0.0,0.0,72690786.93,0.0
1691,390.32183839999993,5.356483333,0.0,0.0,0.0,0.0,30980859.22,0.0
1692,395.276207,5.358491667,0.0,0.0,0.0,0.0,34563280.41,0.0
1693,614.1824102999999,7.934716667000001,0.0,0.0,0.0,0.0,50134002.66,0.0
1694,217.1071335,1.48843,0.0,0.0,0.0,0.0,39662111.59,0.0
1695,418.35311889999997,5.3553,0.0,0.0,0.0,0.0,23257638.98,0.0
1696,425.2652283,5.575983333,0.0,0.0,0.0,0.0,95775295.64,0.0
1697,817.5751343,5.575983333,0.0,0.0,0.0,0.0,58580095.57,0.0
1698,327.00851439999997,3.4904,0.0,0.0,0.0,0.0,51996791.81,0.0
1699,539.1632257,7.625483332999999,0.0,0.0,0.0,0.0,29754858.44,0.0
1700,125.98649329999999,8.425396154,0.0,0.0,0.0,0.0,16904424.46,0.0
1701,702.214386,7.040933333,0.0,0.0,0.0,0.0,18374102.33,0.0
1702,980.2778091,7.694970832999999,0.0,0.0,0.0,0.0,8665513.001,0.0
1703,628.1954346,6.665047222,0.0,0.0,0.0,0.0,18664617.82,0.0
1704,246.242827,2.635233333,0.0,0.0,0.0,0.0,23016455.39,0.0
1705,852.2306328,7.61426875,0.0,0.0,0.0,0.0,25179556.98,0.0
1706,239.0889816,1.489308333,0.0,0.0,0.0,0.0,15994786.86,0.0
1707,226.1800079,5.736616667000001,0.0,0.0,0.0,0.0,20360518.71,0.0
1708,273.91688539999996,8.431661111,0.0,0.0,0.0,0.0,7960521.209,0.0
1709,223.98851519999997,8.422794443999999,0.0,0.0,0.0,0.0,17863539.73,0.0
1710,850.2526611,7.586446667000001,0.0,0.0,0.0,0.0,10794231.84,0.0
1711,314.94446560000006,8.4335125,0.0,0.0,0.0,0.0,7255939.244,0.0
1712,811.5653992,5.575983333,0.0,0.0,0.0,0.0,28349356.37,0.0
1713,226.0128059,8.414075,0.0,0.0,0.0,0.0,7309791.546,0.0
1714,615.1817042,7.924023611,0.0,0.0,0.0,0.0,14618162.67,0.0
1715,689.2007446,8.31752619,0.0,0.0,0.0,0.0,19866747.29,0.0
1716,638.2164263,7.928352381,0.0,0.0,0.0,0.0,11817877.19,0.0
1717,852.2445495999999,7.585108332999999,0.0,0.0,0.0,0.0,8214355.76,0.0
1718,1225.8607789999999,5.625916667,0.0,0.0,0.0,0.0,36305163.08,0.0
1719,171.1383591,4.2392,0.0,0.0,0.0,0.0,8158108.1110000005,0.0
1720,554.1764559999999,6.168990741,0.0,0.0,0.0,0.0,11117982.34,0.0
1721,876.8032837000001,8.395022222,0.0,0.0,0.0,0.0,13915604.86,0.0
1722,947.2875122000002,8.100719999999999,0.0,0.0,0.0,0.0,32657509.98,0.0
1723,854.2306778999999,7.61177037,0.0,0.0,0.0,0.0,18382998.44,0.0
1724,236.1130199,1.671883333,0.0,0.0,0.0,0.0,11506220.09,0.0
1725,234.1336835,1.4941583330000001,0.0,0.0,0.0,0.0,10684075.91,0.0
1726,255.94430730000002,8.427416667000001,0.0,0.0,0.0,0.0,5577981.712,0.0
1727,181.015007,8.414362963,0.0,0.0,0.0,0.0,5916418.978999999,0.0
1728,328.91549069999996,8.543956667,0.0,0.0,0.0,0.0,28426099.42,0.0
1729,154.9903059,8.55174375,0.0,0.0,0.0,0.0,24292077.29,0.0
1730,924.2711111,7.872124359,0.0,0.0,0.0,0.0,10593965.98,0.0
1731,712.2349074,8.314640741,0.0,0.0,0.0,0.0,11622360.71,0.0
1732,331.0024948,3.492125,0.0,0.0,0.0,0.0,15873900.02,0.0
1733,332.9171906,8.432141667,0.0,0.0,0.0,0.0,3952741.452,0.0
1734,194.11766219999998,0.22475,0.0,0.0,0.0,0.0,5005034.212,0.0
1735,758.2215576,7.760214815,0.0,0.0,0.0,0.0,16032389.75,0.0
1736,296.9712122,8.424919697,0.0,0.0,0.0,0.0,3288750.008,0.0
1737,299.91274369999996,8.544330952000001,0.0,0.0,0.0,0.0,18187552.26,0.0
1738,146.9805038,8.492113332999999,0.0,0.0,0.0,0.0,14809904.53,0.0
1739,199.98797199999998,8.554538462,0.0,0.0,0.0,0.0,20522009.72,0.0
1740,302.3055725,3.8212833330000002,0.0,0.0,0.0,0.0,6537562.892999999,0.0
1741,404.8165894,8.54675,0.0,0.0,0.0,0.0,16037752.09,0.0
1742,656.2266235000001,6.663183332999999,0.0,0.0,0.0,0.0,6104240.069,0.0
1743,138.9954376,8.486133333,0.0,0.0,0.0,0.0,12089949.04,0.0
1744,372.0664673,3.4904,0.0,0.0,0.0,0.0,11359460.34,0.0
1745,596.1698466,7.806187778,0.0,0.0,0.0,0.0,6556302.365,0.0
1746,143.95939850000002,8.423438095,0.0,0.0,0.0,0.0,4487081.984,0.0
1747,354.2852529,3.9746462960000004,0.0,0.0,0.0,0.0,7230559.286,0.0
1748,214.9176537,8.426630000000001,0.0,0.0,0.0,0.0,2564459.833,0.0
1749,282.9103495,8.466122222000001,0.0,0.0,0.0,0.0,5134879.164,0.0
1750,329.245369,4.984983333,0.0,0.0,0.0,0.0,8919374.801,0.0
1751,680.4817619,8.056672917,0.0,0.0,0.0,0.0,6024879.615,0.0
1752,582.2076416,6.177016667,0.0,0.0,0.0,0.0,4943588.682,0.0
1753,241.06838990000003,1.6733277780000002,0.0,0.0,0.0,0.0,5225451.895,0.0
1754,172.97714230000003,0.283483333,0.0,0.0,0.0,0.0,11006213.96,0.0
1755,730.2455826,7.0401708329999995,0.0,0.0,0.0,0.0,4117342.0239999997,0.0
1756,290.26928710000004,3.314833333,0.0,0.0,0.0,0.0,5329092.541,0.0
1757,760.236958,7.949222667000001,0.0,0.0,0.0,0.0,2645142.807,0.0
1758,412.327301,3.8782222219999998,0.0,0.0,0.0,0.0,4626628.012,0.0
1759,690.1999664,8.31269375,0.0,0.0,0.0,0.0,6311214.778,0.0
1760,663.4546378,8.050469048,0.0,0.0,0.0,0.0,5627661.907000001,0.0
1761,456.3536339,3.8946375,0.0,0.0,0.0,0.0,5024474.772,0.0
1762,158.96142319999998,0.688177778,0.0,0.0,0.0,0.0,6578666.937999999,0.0
1763,218.2114773,1.898039583,0.0,0.0,0.0,0.0,6359181.352000001,0.0
1764,173.0808258,1.4915583330000002,0.0,0.0,0.0,0.0,4295365.201,0.0
1765,411.2517853,4.744158333000001,0.0,0.0,0.0,0.0,2488196.239,0.0
1766,262.16499980000003,1.4887833330000002,0.0,0.0,0.0,0.0,4191469.1969999997,0.0
1767,194.1176544,2.635123333,0.0,0.0,0.0,0.0,3343603.785,0.0
1768,195.9935964,8.446763889,0.0,0.0,0.0,0.0,7884712.062000001,0.0
1769,177.1639061,2.9341888889999996,0.0,0.0,0.0,0.0,5906082.982999999,0.0
1770,194.1177368,8.422394444,0.0,0.0,0.0,0.0,11101334.46,0.0
1771,167.0129681,3.6385166669999998,0.0,0.0,0.0,0.0,9240010.992,0.0
1772,235.16703030000002,2.934208333,0.0,0.0,0.0,0.0,5141271.437,0.0
1773,670.1883392000001,8.14747619,0.0,0.0,0.0,0.0,4697729.06,0.0
1774,998.2904580000001,8.243701515,0.0,0.0,0.0,0.0,5432111.313999999,0.0
1775,616.1792389,7.9349483329999995,0.0,0.0,0.0,0.0,4588800.447,0.0
1776,504.36047360000003,6.908816667000001,0.0,0.0,0.0,0.0,5348374.652,0.0
1777,1021.306641,7.3904625,0.0,0.0,0.0,0.0,5605833.86,0.0
1778,348.9905945,3.491743333,0.0,0.0,0.0,0.0,6522816.925,0.0
1779,201.0083313,0.51295,0.0,0.0,0.0,0.0,7251258.42,0.0
1780,984.2371318,8.351083333,0.0,0.0,0.0,0.0,5047977.388,0.0
1781,184.9856227,5.277034444,0.0,0.0,0.0,0.0,8561170.973,0.0
1782,125.98642920000002,0.674675,0.0,0.0,0.0,0.0,3295301.483,0.0
1783,1021.305115,7.67915,0.0,0.0,0.0,0.0,1660898.07,0.0
1784,708.5114058999999,8.063385417000001,0.0,0.0,0.0,0.0,3843911.7819999997,0.0
1785,272.2588915,3.359242857,0.0,0.0,0.0,0.0,3091764.8389999997,0.0
1786,318.3006744,3.296657143,0.0,0.0,0.0,0.0,3274675.5089999996,0.0
1787,183.07819080000002,1.8488208330000002,0.0,0.0,0.0,0.0,6119462.299,0.0
1788,153.1270599,5.3553,0.0,0.0,0.0,0.0,3065244.838,0.0
1789,267.1719187,4.399835556,0.0,0.0,0.0,0.0,5361494.876,0.0
1790,158.15406090000002,8.405357527,0.0,0.0,0.0,0.0,4428460.646000001,0.0
1791,159.06540680000003,1.675894444,0.0,0.0,0.0,0.0,3267624.877,0.0
1792,307.18825150000004,3.971516667,0.0,0.0,0.0,0.0,10847154.1,0.0
1793,195.1744916,2.930805333,0.0,0.0,0.0,0.0,4954007.798,0.0
1794,424.36331789999997,5.38143,0.0,0.0,0.0,0.0,5611867.933999999,0.0
1795,432.24244689999995,4.984691667,0.0,0.0,0.0,0.0,5455886.3379999995,0.0
1796,194.11731640000002,4.7946592589999995,0.0,0.0,0.0,0.0,7358883.034,0.0
1797,167.012886,0.623394444,0.0,0.0,0.0,0.0,2714310.466,0.0
1798,1023.3044130000001,7.6823,0.0,0.0,0.0,0.0,1568467.757,0.0
1799,1044.203908,7.953709722,0.0,0.0,0.0,0.0,2233940.133,0.0
1800,124.08741509999999,8.415622222,0.0,0.0,0.0,0.0,3745104.3619999997,0.0
1801,409.2926483,6.271333332999999,0.0,0.0,0.0,0.0,4640801.2069999995,0.0
1802,721.5083357000001,8.05462381,0.0,0.0,0.0,0.0,3223303.671,0.0
1803,500.3802032,3.917177778,0.0,0.0,0.0,0.0,3368202.595,0.0
1804,380.33579760000003,5.380722222,0.0,0.0,0.0,0.0,4748489.649,0.0
